index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS
1;4;12;6;2000;21;0.00075;0.00075;0.00075
2;11;13;6;1000;24;0.00075;0.00075;0.00075
3;3;10;6;1000;24;0.00075;0.00075;0.00075
4;7;11;6;1000;24;0.00075;0.00075;0.00075
5;7;9;6;1000;24;0.00075;0.00075;0.00075
6;5;1;6;1000;24;0.00075;0.00075;0.00075
7;1;2;6;1000;24;0.00075;0.00075;0.00075
8;1;10;6;2000;21;0.00075;0.00075;0.00075
9;2;11;6;1000;24;0.00075;0.00075;0.00075
10;5;9;6;1000;24;0.00075;0.00075;0.00075
11;8;11;6;1000;24;0.00075;0.00075;0.00075
12;6;13;6;2000;21;0.00075;0.00075;0.00075
13;8;2;6;1000;24;0.00075;0.00075;0.00075
14;5;10;6;1000;24;0.00075;0.00075;0.00075
15;9;5;6;1000;24;0.00075;0.00075;0.00075
16;14;15;6;1000;24;0.00075;0.00075;0.00075
17;17;14;6;1000;24;0.00075;0.00075;0.00075
18;7;10;6;2000;21;0.00075;0.00075;0.00075
19;12;16;6;1000;24;0.00075;0.00075;0.00075
20;13;15;6;1000;24;0.00075;0.00075;0.00075
21;15;16;6;1000;24;0.00075;0.00075;0.00075
22;6;17;6;2000;21;0.00075;0.00075;0.00075
23;5;14;6;2000;21;0.00075;0.00075;0.00075
24;10;4;6;1000;24;0.00075;0.00075;0.00075
25;15;9;6;2000;21;0.00075;0.00075;0.00075
26;7;11;6;1000;24;0.00075;0.00075;0.00075
27;7;15;6;2000;21;0.00075;0.00075;0.00075
28;16;2;6;2000;21;0.00075;0.00075;0.00075
29;15;12;6;1000;24;0.00075;0.00075;0.00075
30;12;16;6;1000;24;0.00075;0.00075;0.00075
31;13;6;6;2000;21;0.00075;0.00075;0.00075
32;8;4;6;2000;21;0.00075;0.00075;0.00075
33;5;11;6;1000;24;0.00075;0.00075;0.00075
34;1;7;6;1000;24;0.00075;0.00075;0.00075
35;2;4;6;1000;24;0.00075;0.00075;0.00075
36;15;6;6;2000;21;0.00075;0.00075;0.00075
37;8;12;6;1000;24;0.00075;0.00075;0.00075
38;16;13;6;1000;24;0.00075;0.00075;0.00075
39;16;5;6;2000;21;0.00075;0.00075;0.00075
40;10;7;6;2000;21;0.00075;0.00075;0.00075
