index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;2;11;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
2;1;11;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
3;14;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
4;10;11;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
5;11;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
6;3;8;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
7;4;12;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
8;14;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
9;14;13;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
10;5;14;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
11;14;16;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
12;1;14;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
13;4;3;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
14;7;15;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
15;3;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
16;15;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
17;7;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
18;17;2;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
19;14;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
20;16;7;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
21;3;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
22;15;13;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
23;12;9;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
24;2;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
25;6;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
26;10;2;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
27;9;3;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
28;14;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
