 index	; origin ; destination; slots ; max_length ;osnr_limit;pchC;pchL;pchS
1; 6 ; 5; 3 ; 2000;21;0.000375;0.000375;0.000375
2; 6 ; 5; 2 ; 2000;19;0.00025;0.00025;0.00025
3; 1 ; 5; 1 ; 2000;14;0.000125;0.000125;0.000125
4; 6 ; 2; 3 ; 2000;18;0.000375;0.000375;0.000375
5; 2 ; 6; 1 ; 2000;14;0.000125;0.000125;0.000125
6; 3 ; 4; 2 ; 2000;21;0.00025;0.00025;0.00025
7; 4 ; 1; 1 ; 2000;15;0.000125;0.000125;0.000125
8; 4 ; 5; 3 ; 2000;23;0.000375;0.000375;0.000375
9; 4 ; 3; 2 ; 2000;21;0.00025;0.00025;0.00025
10; 6 ; 1; 3 ; 2000;18;0.000375;0.000375;0.000375
11; 1 ; 4; 3 ; 2000;20;0.000375;0.000375;0.000375
12; 6 ; 2; 2 ; 2000;17;0.00025;0.00025;0.00025
13; 1 ; 6; 2 ; 2000;16;0.00025;0.00025;0.00025
14; 3 ; 4; 1 ; 2000;18;0.000125;0.000125;0.000125
15; 3 ; 4; 1 ; 2000;18;0.000125;0.000125;0.000125
16; 6 ; 5; 2 ; 2000;19;0.00025;0.00025;0.00025
17; 3 ; 5; 3 ; 2000;21;0.000375;0.000375;0.000375
18; 4 ; 2; 1 ; 2000;16;0.000125;0.000125;0.000125
19; 4 ; 2; 3 ; 2000;21;0.000375;0.000375;0.000375
20; 5 ; 6; 2 ; 2000;19;0.00025;0.00025;0.00025
21; 1 ; 5; 3 ; 2000;19;0.000375;0.000375;0.000375
22; 3 ; 5; 2 ; 2000;19;0.00025;0.00025;0.00025
23; 3 ; 4; 2 ; 2000;21;0.00025;0.00025;0.00025
24; 4 ; 5; 3 ; 2000;23;0.000375;0.000375;0.000375
25; 1 ; 4; 3 ; 2000;20;0.000375;0.000375;0.000375
26; 3 ; 4; 1 ; 2000;18;0.000125;0.000125;0.000125
27; 1 ; 5; 3 ; 2000;19;0.000375;0.000375;0.000375
28; 3 ; 5; 1 ; 2000;16;0.000125;0.000125;0.000125
29; 6 ; 5; 3 ; 2000;21;0.000375;0.000375;0.000375
30; 4 ; 3; 1 ; 2000;18;0.000125;0.000125;0.000125
31; 6 ; 5; 2 ; 2000;19;0.00025;0.00025;0.00025
32; 1 ; 4; 3 ; 2000;20;0.000375;0.000375;0.000375
33; 4 ; 6; 3 ; 2000;21;0.000375;0.000375;0.000375
34; 1 ; 4; 2 ; 2000;18;0.00025;0.00025;0.00025
35; 6 ; 1; 3 ; 2000;18;0.000375;0.000375;0.000375
36; 6 ; 3; 3 ; 2000;20;0.000375;0.000375;0.000375
37; 1 ; 4; 2 ; 2000;18;0.00025;0.00025;0.00025
38; 4 ; 1; 3 ; 2000;20;0.000375;0.000375;0.000375
39; 1 ; 6; 2 ; 2000;16;0.00025;0.00025;0.00025
40; 6 ; 4; 1 ; 2000;16;0.000125;0.000125;0.000125
41; 6 ; 5; 2 ; 2000;19;0.00025;0.00025;0.00025
42; 5 ; 4; 3 ; 2000;23;0.000375;0.000375;0.000375
43; 5 ; 4; 2 ; 2000;21;0.00025;0.00025;0.00025
44; 2 ; 4; 3 ; 2000;21;0.000375;0.000375;0.000375
45; 6 ; 4; 2 ; 2000;19;0.00025;0.00025;0.00025
46; 6 ; 2; 1 ; 2000;14;0.000125;0.000125;0.000125
47; 6 ; 1; 3 ; 2000;18;0.000375;0.000375;0.000375
48; 5 ; 3; 3 ; 2000;21;0.000375;0.000375;0.000375
49; 4 ; 3; 2 ; 2000;21;0.00025;0.00025;0.00025
50; 6 ; 1; 1 ; 2000;13;0.000125;0.000125;0.000125
51; 5 ; 6; 3 ; 2000;21;0.000375;0.000375;0.000375
52; 6 ; 3; 1 ; 2000;15;0.000125;0.000125;0.000125
53; 2 ; 4; 1 ; 2000;16;0.000125;0.000125;0.000125
54; 3 ; 2; 3 ; 2000;23;0.000375;0.000375;0.000375
55; 3 ; 5; 3 ; 2000;21;0.000375;0.000375;0.000375
56; 4 ; 1; 1 ; 2000;15;0.000125;0.000125;0.000125
57; 1 ; 5; 1 ; 2000;14;0.000125;0.000125;0.000125
58; 1 ; 6; 2 ; 2000;16;0.00025;0.00025;0.00025
59; 1 ; 3; 2 ; 2000;19;0.00025;0.00025;0.00025
60; 3 ; 2; 1 ; 2000;18;0.000125;0.000125;0.000125
61; 3 ; 2; 3 ; 2000;23;0.000375;0.000375;0.000375
62; 2 ; 6; 1 ; 2000;14;0.000125;0.000125;0.000125
63; 1 ; 6; 1 ; 2000;13;0.000125;0.000125;0.000125
64; 5 ; 6; 2 ; 2000;19;0.00025;0.00025;0.00025
65; 6 ; 4; 3 ; 2000;21;0.000375;0.000375;0.000375
66; 6 ; 2; 3 ; 2000;18;0.000375;0.000375;0.000375
67; 5 ; 4; 3 ; 2000;23;0.000375;0.000375;0.000375
68; 5 ; 1; 3 ; 2000;19;0.000375;0.000375;0.000375
69; 2 ; 3; 3 ; 2000;23;0.000375;0.000375;0.000375
70; 2 ; 4; 1 ; 2000;16;0.000125;0.000125;0.000125
