index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
1;16;15;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
2;7;4;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
3;16;11;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
4;10;3;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
5;17;1;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
6;1;17;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
7;17;14;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
8;16;17;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
9;16;2;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
10;3;2;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
11;12;7;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
12;8;16;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
13;1;7;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
14;14;4;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
15;4;11;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
16;9;13;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
17;14;16;6;50000;16;0;0;0;200;0.00075;0.00075;0.00075
18;7;5;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
19;10;15;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
20;17;2;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
21;1;5;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
22;14;17;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
23;17;2;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
24;10;9;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
25;15;10;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
26;14;11;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
27;14;7;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
28;9;7;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
29;4;13;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
30;6;8;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
31;6;7;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
32;11;1;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
33;5;15;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
34;6;10;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
35;1;6;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
36;18;6;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
37;5;12;6;50000;16;0;0;0;200;0.00075;0.00075;0.00075
38;5;17;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
39;10;14;6;50000;16;0;0;0;200;0.00075;0.00075;0.00075
40;1;10;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
41;18;16;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
42;9;12;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
43;5;8;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
44;18;13;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
45;5;15;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
46;15;6;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
47;5;10;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
48;14;4;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
49;3;8;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
50;6;11;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
51;15;3;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
52;10;14;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
53;2;14;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
54;9;2;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
55;17;16;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
56;14;9;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
57;11;4;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
58;8;1;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
59;8;1;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
60;11;7;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
61;16;3;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
62;7;8;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
63;9;8;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
64;13;9;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
65;9;10;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
66;17;9;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
67;1;18;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
68;17;2;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
69;11;1;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
70;10;6;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
71;9;11;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
72;9;15;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
