index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;4;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
2;4;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
3;15;16;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
4;7;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
5;3;13;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
6;4;6;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
7;2;14;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
8;8;15;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
9;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
10;2;1;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
11;8;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
12;2;4;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
13;10;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
14;6;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
15;15;12;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
16;7;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
17;4;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
18;15;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
19;4;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
20;11;9;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
21;16;9;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
22;13;17;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
23;7;3;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
24;4;1;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
25;10;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
26;16;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
27;8;12;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
28;12;17;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
29;15;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
30;16;13;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
31;17;2;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
32;12;17;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
33;17;11;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
34;9;17;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
35;5;10;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
36;9;11;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
37;17;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
38;4;7;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
39;3;9;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
40;8;14;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
41;1;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
42;16;11;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
43;2;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
44;10;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
45;15;2;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
46;1;7;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
47;2;13;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
48;6;12;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
49;6;12;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
50;4;12;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
51;8;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
52;7;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
53;7;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
54;15;5;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
55;6;11;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
56;15;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
57;8;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
58;17;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
59;9;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
60;2;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
