index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
1;3;11;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
2;1;9;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
3;1;9;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
4;9;4;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
5;2;5;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
6;7;8;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
7;4;6;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
8;1;9;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
9;5;14;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
10;10;8;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
11;1;13;3;100000;13;0;0;0;100;0.000375;0.000375;0.000375
12;7;10;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
13;13;2;3;100000;13;0;0;0;100;0.000375;0.000375;0.000375
14;7;9;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
15;1;5;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
16;9;1;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
17;8;6;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
18;9;6;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
19;5;2;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
20;1;11;3;100000;13;0;0;0;100;0.000375;0.000375;0.000375
21;12;14;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
22;12;2;3;100000;13;0;0;0;100;0.000375;0.000375;0.000375
23;14;6;6;50000;16;0;0;0;200;0.00075;0.00075;0.00075
24;2;9;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
25;9;4;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
26;3;4;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
27;6;9;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
28;10;3;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
29;4;11;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
30;6;2;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
31;12;4;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
32;9;11;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
33;8;9;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
34;6;1;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
35;5;8;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
36;8;5;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
37;5;9;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
38;2;7;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
39;9;11;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
40;1;5;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
