index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;3;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
2;10;18;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
3;17;5;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
4;3;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
5;17;13;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
6;13;16;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
7;11;2;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
8;6;17;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
9;6;13;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
10;3;13;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
11;2;15;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
12;5;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
13;16;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
14;3;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
15;17;13;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
16;6;1;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
17;1;10;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
18;5;18;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
19;13;6;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
20;9;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
21;1;13;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
22;1;8;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
23;14;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
24;8;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
25;16;3;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
26;3;13;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
27;2;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
28;9;14;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
29;8;9;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
