LinkS;TranspS;Instance;Demands;OF;Formulation;CD;OSNR;GNpy;Bands;Reinforcements;Cuts;Prepro;Genetic;It;Pop;Cross;Mut;cK;eK;LBactive;
1.5x;random;German_17_26;160;TUS;0;1;1;0;1;0;0;1;0;15;1000;100;100;3;3;0
1.5x;random;German_17_26;160;TUS;0;1;1;0;1;0;0;1;1;15;1000;100;100;3;3;0
1.5x;random;German_17_26;160;TUS;0;1;1;0;1;0;0;1;1;15;1000;100;100;5;5;0
1.5x;random;German_17_26;160;TUS;0;1;1;0;1;0;0;1;1;15;1000;150;150;3;3;0
1.5x;random;German_17_26;160;TUS;0;1;1;0;1;0;0;1;1;15;1000;150;150;5;5;0
1.5x;random;German_17_26;160;TUS;0;1;1;0;1;0;0;1;1;20;750;100;100;3;3;0
1.5x;random;German_17_26;160;TUS;0;1;1;0;1;0;0;1;1;20;750;100;100;5;5;0
1.5x;random;German_17_26;160;TUS;0;1;1;0;1;0;0;1;1;20;750;150;150;3;3;0
1.5x;random;German_17_26;160;TUS;0;1;1;0;1;0;0;1;1;20;750;150;150;5;5;0
1.5x;random;German_17_26;160;TUS;0;1;1;0;1;0;0;1;1;30;500;100;100;3;3;0
1.5x;random;German_17_26;160;TUS;0;1;1;0;1;0;0;1;1;30;500;100;100;5;5;0
1.5x;random;German_17_26;160;TUS;0;1;1;0;1;0;0;1;1;30;500;150;150;3;3;0
1.5x;random;German_17_26;160;TUS;0;1;1;0;1;0;0;1;1;30;500;150;150;5;5;0
1.5x;random;German_17_26;160;TUS;0;1;1;0;1;0;0;1;0;15;1000;100;100;3;3;1
1.5x;random;German_17_26;160;TUS;0;1;1;0;1;0;0;1;1;15;1000;100;100;3;3;1
1.5x;random;German_17_26;160;TUS;0;1;1;0;1;0;0;1;1;15;1000;100;100;5;5;1
1.5x;random;German_17_26;160;TUS;0;1;1;0;1;0;0;1;1;15;1000;150;150;3;3;1
1.5x;random;German_17_26;160;TUS;0;1;1;0;1;0;0;1;1;15;1000;150;150;5;5;1
1.5x;random;German_17_26;160;TUS;0;1;1;0;1;0;0;1;1;20;750;100;100;3;3;1
1.5x;random;German_17_26;160;TUS;0;1;1;0;1;0;0;1;1;20;750;100;100;5;5;1
1.5x;random;German_17_26;160;TUS;0;1;1;0;1;0;0;1;1;20;750;150;150;3;3;1
1.5x;random;German_17_26;160;TUS;0;1;1;0;1;0;0;1;1;20;750;150;150;5;5;1
1.5x;random;German_17_26;160;TUS;0;1;1;0;1;0;0;1;1;30;500;100;100;3;3;1
1.5x;random;German_17_26;160;TUS;0;1;1;0;1;0;0;1;1;30;500;100;100;5;5;1
1.5x;random;German_17_26;160;TUS;0;1;1;0;1;0;0;1;1;30;500;150;150;3;3;1
1.5x;random;German_17_26;160;TUS;0;1;1;0;1;0;0;1;1;30;500;150;150;5;5;1
1.5x;random;German_17_26;110;TUS;0;1;1;0;1;0;0;1;0;15;1000;100;100;3;3;0
1.5x;random;German_17_26;110;TUS;0;1;1;0;1;0;0;1;1;15;1000;100;100;3;3;0
1.5x;random;German_17_26;110;TUS;0;1;1;0;1;0;0;1;1;15;1000;100;100;5;5;0
1.5x;random;German_17_26;110;TUS;0;1;1;0;1;0;0;1;1;15;1000;150;150;3;3;0
1.5x;random;German_17_26;110;TUS;0;1;1;0;1;0;0;1;1;15;1000;150;150;5;5;0
1.5x;random;German_17_26;110;TUS;0;1;1;0;1;0;0;1;1;20;750;100;100;3;3;0
1.5x;random;German_17_26;110;TUS;0;1;1;0;1;0;0;1;1;20;750;100;100;5;5;0
1.5x;random;German_17_26;110;TUS;0;1;1;0;1;0;0;1;1;20;750;150;150;3;3;0
1.5x;random;German_17_26;110;TUS;0;1;1;0;1;0;0;1;1;20;750;150;150;5;5;0
1.5x;random;German_17_26;110;TUS;0;1;1;0;1;0;0;1;1;30;500;100;100;3;3;0
1.5x;random;German_17_26;110;TUS;0;1;1;0;1;0;0;1;1;30;500;100;100;5;5;0
1.5x;random;German_17_26;110;TUS;0;1;1;0;1;0;0;1;1;30;500;150;150;3;3;0
1.5x;random;German_17_26;110;TUS;0;1;1;0;1;0;0;1;1;30;500;150;150;5;5;0
1.5x;random;German_17_26;110;TUS;0;1;1;0;1;0;0;1;0;15;1000;100;100;3;3;1
1.5x;random;German_17_26;110;TUS;0;1;1;0;1;0;0;1;1;15;1000;100;100;3;3;1
1.5x;random;German_17_26;110;TUS;0;1;1;0;1;0;0;1;1;15;1000;100;100;5;5;1
1.5x;random;German_17_26;110;TUS;0;1;1;0;1;0;0;1;1;15;1000;150;150;3;3;1
1.5x;random;German_17_26;110;TUS;0;1;1;0;1;0;0;1;1;15;1000;150;150;5;5;1
