index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS
1;17;13;3;2000;15;0.000375;0.000375;0.000375
2;14;12;3;5000;13;0.000375;0.000375;0.000375
3;17;13;6;2500;16;0.00075;0.00075;0.00075
4;2;8;4;1000;16;0.0005;0.0005;0.0005
5;14;17;6;2500;16;0.00075;0.00075;0.00075
6;3;6;6;1000;24;0.00075;0.00075;0.00075
7;5;16;6;2500;16;0.00075;0.00075;0.00075
8;7;17;3;5000;13;0.000375;0.000375;0.000375
9;14;18;3;5000;13;0.000375;0.000375;0.000375
10;1;4;3;5000;13;0.000375;0.000375;0.000375
11;3;1;4;1000;16;0.0005;0.0005;0.0005
12;9;10;6;2000;21;0.00075;0.00075;0.00075
13;2;15;6;2500;16;0.00075;0.00075;0.00075
14;11;17;3;2000;15;0.000375;0.000375;0.000375
15;5;9;4;1000;16;0.0005;0.0005;0.0005
16;18;15;6;2500;16;0.00075;0.00075;0.00075
17;18;4;3;5000;13;0.000375;0.000375;0.000375
18;3;11;4;1000;16;0.0005;0.0005;0.0005
19;12;5;6;2500;16;0.00075;0.00075;0.00075
20;2;14;3;5000;13;0.000375;0.000375;0.000375
21;1;18;3;500;22;0.000375;0.000375;0.000375
22;10;13;3;5000;13;0.000375;0.000375;0.000375
23;18;16;6;2000;21;0.00075;0.00075;0.00075
24;2;5;4;1000;16;0.0005;0.0005;0.0005
25;1;15;3;5000;13;0.000375;0.000375;0.000375
26;4;3;3;2000;15;0.000375;0.000375;0.000375
27;3;14;6;2500;16;0.00075;0.00075;0.00075
28;12;3;3;5000;13;0.000375;0.000375;0.000375
29;16;5;3;5000;13;0.000375;0.000375;0.000375
30;18;4;6;2000;21;0.00075;0.00075;0.00075
31;6;9;6;2000;21;0.00075;0.00075;0.00075
32;1;18;3;500;22;0.000375;0.000375;0.000375
33;9;15;3;500;22;0.000375;0.000375;0.000375
34;17;8;4;1000;16;0.0005;0.0005;0.0005
35;2;6;6;2500;16;0.00075;0.00075;0.00075
36;13;8;3;5000;13;0.000375;0.000375;0.000375
37;11;10;3;2000;15;0.000375;0.000375;0.000375
38;14;17;3;2000;15;0.000375;0.000375;0.000375
39;15;2;4;1000;16;0.0005;0.0005;0.0005
40;9;2;6;2500;16;0.00075;0.00075;0.00075
