index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
1;1;2;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
2;1;3;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
3;1;4;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
4;1;5;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
5;1;6;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
6;1;7;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
7;1;8;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
8;1;9;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
9;1;10;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
10;1;11;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
11;1;12;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
12;1;13;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
13;1;14;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
14;1;15;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
15;1;16;4;20000;16;6;50000;16;200;0.0005;0.0005;0.0005
16;1;17;4;20000;16;6;50000;16;200;0.0005;0.0005;0.0005
17;2;3;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
18;2;4;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
19;2;5;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
20;2;6;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
21;2;7;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
22;2;8;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
23;2;9;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
24;2;10;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
25;2;11;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
26;2;12;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
27;2;13;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
28;2;14;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
29;2;15;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
30;2;16;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
31;2;17;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
32;3;4;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
33;3;5;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
34;3;6;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
35;3;7;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
36;3;8;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
37;3;9;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
38;3;10;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
39;3;11;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
40;3;12;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
41;3;13;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
42;3;14;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
43;3;15;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
44;3;16;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
45;3;17;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
46;4;5;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
47;4;6;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
48;4;7;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
49;4;8;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
50;4;9;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
51;4;10;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
52;4;11;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
53;4;12;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
54;4;13;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
55;4;14;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
56;4;15;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
57;4;16;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
58;4;17;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
59;5;6;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
60;5;7;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
