index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS
1;2;4;3;500;22;0.000375;0.000375;0.000375
2;5;3;3;2000;15;0.000375;0.000375;0.000375
3;10;9;6;2500;16;0.00075;0.00075;0.00075
4;5;10;6;1000;24;0.00075;0.00075;0.00075
5;8;5;3;5000;13;0.000375;0.000375;0.000375
6;9;8;3;500;22;0.000375;0.000375;0.000375
7;5;1;6;2000;21;0.00075;0.00075;0.00075
8;6;10;3;500;22;0.000375;0.000375;0.000375
9;10;6;6;1000;24;0.00075;0.00075;0.00075
10;9;10;4;1000;16;0.0005;0.0005;0.0005
11;9;4;6;2000;21;0.00075;0.00075;0.00075
12;2;6;6;2000;21;0.00075;0.00075;0.00075
13;2;7;4;1000;16;0.0005;0.0005;0.0005
14;10;8;6;1000;24;0.00075;0.00075;0.00075
15;8;6;3;2000;15;0.000375;0.000375;0.000375
16;9;5;6;1000;24;0.00075;0.00075;0.00075
17;4;7;6;2000;21;0.00075;0.00075;0.00075
18;3;5;6;1000;24;0.00075;0.00075;0.00075
19;7;8;6;2500;16;0.00075;0.00075;0.00075
20;6;2;3;500;22;0.000375;0.000375;0.000375
21;3;8;6;2500;16;0.00075;0.00075;0.00075
22;10;2;3;2000;15;0.000375;0.000375;0.000375
23;2;8;6;1000;24;0.00075;0.00075;0.00075
24;5;10;3;5000;13;0.000375;0.000375;0.000375
25;3;2;3;2000;15;0.000375;0.000375;0.000375
26;7;8;4;1000;16;0.0005;0.0005;0.0005
27;8;9;4;1000;16;0.0005;0.0005;0.0005
28;7;10;4;1000;16;0.0005;0.0005;0.0005
29;5;7;6;1000;24;0.00075;0.00075;0.00075
30;3;8;3;5000;13;0.000375;0.000375;0.000375
