index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS
1;4;5;4;1000;16;0.0005;0.0005;0.0005
2;4;8;4;1000;16;0.0005;0.0005;0.0005
3;4;16;3;500;22;0.000375;0.000375;0.000375
4;5;8;3;5000;13;0.000375;0.000375;0.000375
5;5;16;4;1000;16;0.0005;0.0005;0.0005
6;8;16;3;5000;13;0.000375;0.000375;0.000375
7;1;16;3;5000;13;0.000375;0.000375;0.000375
8;1;5;4;1000;16;0.0005;0.0005;0.0005
9;1;8;4;1000;16;0.0005;0.0005;0.0005
10;2;16;3;500;22;0.000375;0.000375;0.000375
11;2;4;3;500;22;0.000375;0.000375;0.000375
12;2;8;4;1000;16;0.0005;0.0005;0.0005
13;3;16;3;5000;13;0.000375;0.000375;0.000375
14;3;4;3;5000;13;0.000375;0.000375;0.000375
15;3;5;3;500;22;0.000375;0.000375;0.000375
16;5;6;4;1000;16;0.0005;0.0005;0.0005
17;6;16;3;5000;13;0.000375;0.000375;0.000375
18;4;6;3;5000;13;0.000375;0.000375;0.000375
19;7;8;3;5000;13;0.000375;0.000375;0.000375
20;4;7;4;1000;16;0.0005;0.0005;0.0005
21;7;16;3;500;22;0.000375;0.000375;0.000375
22;8;9;4;1000;16;0.0005;0.0005;0.0005
23;4;9;3;500;22;0.000375;0.000375;0.000375
24;5;9;4;1000;16;0.0005;0.0005;0.0005
25;10;16;3;500;22;0.000375;0.000375;0.000375
26;4;10;3;500;22;0.000375;0.000375;0.000375
27;8;10;4;1000;16;0.0005;0.0005;0.0005
28;8;11;3;5000;13;0.000375;0.000375;0.000375
29;11;16;3;5000;13;0.000375;0.000375;0.000375
30;4;11;3;5000;13;0.000375;0.000375;0.000375
31;12;16;3;5000;13;0.000375;0.000375;0.000375
32;4;12;3;5000;13;0.000375;0.000375;0.000375
33;5;12;3;5000;13;0.000375;0.000375;0.000375
34;5;13;3;5000;13;0.000375;0.000375;0.000375
35;8;13;3;5000;13;0.000375;0.000375;0.000375
36;13;16;3;5000;13;0.000375;0.000375;0.000375
37;5;14;3;5000;13;0.000375;0.000375;0.000375
38;4;14;3;5000;13;0.000375;0.000375;0.000375
39;8;14;3;5000;13;0.000375;0.000375;0.000375
40;8;15;3;500;22;0.000375;0.000375;0.000375
41;4;15;4;1000;16;0.0005;0.0005;0.0005
42;5;15;4;1000;16;0.0005;0.0005;0.0005
43;16;17;3;5000;13;0.000375;0.000375;0.000375
44;8;17;4;1000;16;0.0005;0.0005;0.0005
45;4;17;3;5000;13;0.000375;0.000375;0.000375
46;8;18;3;5000;13;0.000375;0.000375;0.000375
47;16;18;3;5000;13;0.000375;0.000375;0.000375
48;5;18;3;500;22;0.000375;0.000375;0.000375
