index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS
1;17;14;4;1000;16;0.0005;0.0005;0.0005
2;14;15;3;500;22;0.000375;0.000375;0.000375
3;4;3;3;500;22;0.000375;0.000375;0.000375
4;17;14;4;1000;16;0.0005;0.0005;0.0005
5;9;1;3;500;22;0.000375;0.000375;0.000375
6;10;13;3;500;22;0.000375;0.000375;0.000375
7;9;15;4;1000;16;0.0005;0.0005;0.0005
8;9;1;3;500;22;0.000375;0.000375;0.000375
9;9;11;3;500;22;0.000375;0.000375;0.000375
10;16;13;3;500;22;0.000375;0.000375;0.000375
11;10;17;3;500;22;0.000375;0.000375;0.000375
12;12;14;3;500;22;0.000375;0.000375;0.000375
13;6;1;4;1000;16;0.0005;0.0005;0.0005
14;15;3;4;1000;16;0.0005;0.0005;0.0005
15;7;4;4;1000;16;0.0005;0.0005;0.0005
16;6;5;3;500;22;0.000375;0.000375;0.000375
17;13;17;3;500;22;0.000375;0.000375;0.000375
18;10;16;4;1000;16;0.0005;0.0005;0.0005
19;12;13;3;500;22;0.000375;0.000375;0.000375
20;17;14;4;1000;16;0.0005;0.0005;0.0005
21;4;5;3;500;22;0.000375;0.000375;0.000375
22;14;16;3;500;22;0.000375;0.000375;0.000375
23;14;7;4;1000;16;0.0005;0.0005;0.0005
24;9;14;4;1000;16;0.0005;0.0005;0.0005
25;17;14;4;1000;16;0.0005;0.0005;0.0005
26;6;11;4;1000;16;0.0005;0.0005;0.0005
27;4;13;4;1000;16;0.0005;0.0005;0.0005
28;6;11;4;1000;16;0.0005;0.0005;0.0005
29;14;13;3;500;22;0.000375;0.000375;0.000375
30;2;14;4;1000;16;0.0005;0.0005;0.0005
31;1;8;4;1000;16;0.0005;0.0005;0.0005
32;4;14;4;1000;16;0.0005;0.0005;0.0005
33;3;2;3;500;22;0.000375;0.000375;0.000375
34;5;17;4;1000;16;0.0005;0.0005;0.0005
35;14;7;4;1000;16;0.0005;0.0005;0.0005
36;2;17;4;1000;16;0.0005;0.0005;0.0005
37;13;16;3;500;22;0.000375;0.000375;0.000375
38;9;1;3;500;22;0.000375;0.000375;0.000375
39;9;11;3;500;22;0.000375;0.000375;0.000375
40;9;15;4;1000;16;0.0005;0.0005;0.0005
41;3;6;4;1000;16;0.0005;0.0005;0.0005
42;6;2;4;1000;16;0.0005;0.0005;0.0005
43;13;1;4;1000;16;0.0005;0.0005;0.0005
44;5;12;4;1000;16;0.0005;0.0005;0.0005
45;14;5;4;1000;16;0.0005;0.0005;0.0005
46;16;2;4;1000;16;0.0005;0.0005;0.0005
47;9;1;3;500;22;0.000375;0.000375;0.000375
48;12;15;3;500;22;0.000375;0.000375;0.000375
49;10;17;3;500;22;0.000375;0.000375;0.000375
50;14;16;3;500;22;0.000375;0.000375;0.000375
51;7;12;4;1000;16;0.0005;0.0005;0.0005
52;7;16;4;1000;16;0.0005;0.0005;0.0005
53;14;3;4;1000;16;0.0005;0.0005;0.0005
54;17;14;4;1000;16;0.0005;0.0005;0.0005
55;12;13;3;500;22;0.000375;0.000375;0.000375
56;10;14;4;1000;16;0.0005;0.0005;0.0005
57;16;14;3;500;22;0.000375;0.000375;0.000375
58;2;7;4;1000;16;0.0005;0.0005;0.0005
59;7;1;4;1000;16;0.0005;0.0005;0.0005
60;17;11;3;500;22;0.000375;0.000375;0.000375
61;1;14;4;1000;16;0.0005;0.0005;0.0005
62;2;4;3;500;22;0.000375;0.000375;0.000375
63;2;16;4;1000;16;0.0005;0.0005;0.0005
64;15;14;3;500;22;0.000375;0.000375;0.000375
65;13;5;4;1000;16;0.0005;0.0005;0.0005
66;10;4;3;500;22;0.000375;0.000375;0.000375
67;12;9;4;1000;16;0.0005;0.0005;0.0005
68;6;2;4;1000;16;0.0005;0.0005;0.0005
69;7;16;4;1000;16;0.0005;0.0005;0.0005
70;2;9;3;500;22;0.000375;0.000375;0.000375
71;17;15;3;500;22;0.000375;0.000375;0.000375
72;9;17;4;1000;16;0.0005;0.0005;0.0005
73;3;7;4;1000;16;0.0005;0.0005;0.0005
74;17;12;4;1000;16;0.0005;0.0005;0.0005
75;8;6;3;500;22;0.000375;0.000375;0.000375
76;6;12;4;1000;16;0.0005;0.0005;0.0005
77;2;3;3;500;22;0.000375;0.000375;0.000375
78;4;5;3;500;22;0.000375;0.000375;0.000375
79;10;7;4;1000;16;0.0005;0.0005;0.0005
80;13;1;4;1000;16;0.0005;0.0005;0.0005
