index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;17;13;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
2;4;13;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
3;10;8;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
4;16;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
5;15;13;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
6;5;7;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
7;15;7;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
8;13;16;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
9;11;13;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
10;6;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
11;11;7;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
12;11;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
13;7;11;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
14;11;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
15;11;9;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
16;14;8;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
17;3;17;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
18;4;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
19;13;12;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
20;2;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
