index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
1;8;17;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
2;2;9;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
3;6;18;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
4;10;4;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
5;7;2;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
6;5;12;6;50000;16;0;0;0;200;0.00075;0.00075;0.00075
7;11;10;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
8;6;1;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
9;15;14;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
10;3;12;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
11;3;12;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
12;18;6;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
13;16;14;6;50000;16;0;0;0;200;0.00075;0.00075;0.00075
14;16;10;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
15;16;2;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
16;12;3;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
17;3;15;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
18;15;16;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
19;5;2;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
20;7;15;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
21;17;8;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
22;17;8;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
23;4;11;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
24;2;13;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
25;13;15;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
26;2;10;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
27;8;14;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
28;8;14;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
29;7;10;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
30;17;18;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
31;6;10;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
32;17;7;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
33;5;9;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
34;4;8;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
35;6;13;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
36;6;4;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
37;1;15;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
38;14;1;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
39;9;2;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
40;11;9;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
41;10;2;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
42;3;15;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
43;5;2;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
44;18;10;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
45;10;5;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
46;9;13;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
47;12;16;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
48;10;17;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
49;5;10;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
50;3;15;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
