index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
1;4;11;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
2;5;15;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
3;1;9;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
4;13;4;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
5;6;3;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
6;4;10;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
7;9;13;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
8;17;1;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
9;2;6;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
10;14;15;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
11;13;3;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
12;14;13;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
13;11;16;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
14;12;2;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
15;8;14;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
16;1;7;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
17;3;8;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
18;15;5;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
19;16;1;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
20;7;8;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
21;12;16;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
22;12;6;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
23;4;9;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
24;6;5;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
25;10;15;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
26;7;4;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
27;9;3;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
28;3;8;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
29;11;4;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
30;6;8;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
31;17;13;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
32;8;14;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
33;17;12;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
34;1;5;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
35;5;13;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
36;14;3;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
37;1;10;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
38;1;5;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
39;9;3;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
40;11;5;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
