index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
1;4;16;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
2;12;10;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
3;3;15;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
4;2;8;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
5;8;11;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
6;10;5;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
7;15;11;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
8;10;6;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
9;15;16;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
10;13;11;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
11;15;1;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
12;1;6;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
13;5;3;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
14;16;4;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
15;16;7;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
16;2;5;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
17;16;10;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
18;7;1;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
19;6;2;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
20;17;14;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
21;6;7;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
22;13;5;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
23;9;2;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
24;3;15;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
25;2;10;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
26;3;7;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
27;12;6;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
28;10;15;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
29;9;8;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
30;3;16;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
31;3;14;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
32;14;9;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
33;14;3;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
34;13;11;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
35;10;15;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
36;1;11;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
37;6;15;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
38;1;2;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
39;15;9;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
40;17;3;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
41;12;4;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
42;4;3;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
43;3;15;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
44;9;8;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
45;16;7;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
46;3;13;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
47;7;15;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
48;17;12;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
49;15;8;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
50;2;13;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
51;7;10;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
52;5;4;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
53;14;12;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
54;10;14;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
55;5;16;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
56;3;13;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
57;4;11;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
58;10;2;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
59;12;10;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
60;7;9;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
