index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS
1;17;14;3;2000;15;0.000375;0.000375;0.000375
2;14;15;4;1000;16;0.0005;0.0005;0.0005
3;4;3;6;1000;24;0.00075;0.00075;0.00075
4;17;14;4;1000;16;0.0005;0.0005;0.0005
5;9;1;3;500;22;0.000375;0.000375;0.000375
6;10;13;3;500;22;0.000375;0.000375;0.000375
7;9;15;6;2500;16;0.00075;0.00075;0.00075
8;9;1;3;2000;15;0.000375;0.000375;0.000375
9;9;11;4;1000;16;0.0005;0.0005;0.0005
10;16;13;3;5000;13;0.000375;0.000375;0.000375
11;10;17;6;1000;24;0.00075;0.00075;0.00075
12;12;14;3;500;22;0.000375;0.000375;0.000375
13;6;1;6;2000;21;0.00075;0.00075;0.00075
14;15;3;3;2000;15;0.000375;0.000375;0.000375
15;7;4;3;2000;15;0.000375;0.000375;0.000375
16;6;5;6;1000;24;0.00075;0.00075;0.00075
17;13;17;6;1000;24;0.00075;0.00075;0.00075
18;10;16;3;5000;13;0.000375;0.000375;0.000375
19;12;13;4;1000;16;0.0005;0.0005;0.0005
20;17;14;6;2000;21;0.00075;0.00075;0.00075
21;4;5;3;500;22;0.000375;0.000375;0.000375
22;14;16;6;2500;16;0.00075;0.00075;0.00075
23;14;7;3;5000;13;0.000375;0.000375;0.000375
24;9;14;4;1000;16;0.0005;0.0005;0.0005
25;17;14;3;2000;15;0.000375;0.000375;0.000375
26;6;11;6;2000;21;0.00075;0.00075;0.00075
27;4;13;6;2500;16;0.00075;0.00075;0.00075
28;6;11;6;2000;21;0.00075;0.00075;0.00075
29;14;13;3;2000;15;0.000375;0.000375;0.000375
30;2;14;3;5000;13;0.000375;0.000375;0.000375
31;1;8;6;1000;24;0.00075;0.00075;0.00075
32;4;14;6;2500;16;0.00075;0.00075;0.00075
33;3;2;3;2000;15;0.000375;0.000375;0.000375
34;5;17;3;5000;13;0.000375;0.000375;0.000375
35;14;7;3;2000;15;0.000375;0.000375;0.000375
36;2;17;3;5000;13;0.000375;0.000375;0.000375
37;13;16;6;1000;24;0.00075;0.00075;0.00075
38;9;1;6;2000;21;0.00075;0.00075;0.00075
39;9;11;6;1000;24;0.00075;0.00075;0.00075
40;9;15;3;5000;13;0.000375;0.000375;0.000375
41;3;6;6;2000;21;0.00075;0.00075;0.00075
42;6;2;6;2000;21;0.00075;0.00075;0.00075
43;13;1;3;2000;15;0.000375;0.000375;0.000375
44;5;12;4;1000;16;0.0005;0.0005;0.0005
45;14;5;6;2500;16;0.00075;0.00075;0.00075
46;16;2;6;2500;16;0.00075;0.00075;0.00075
47;9;1;4;1000;16;0.0005;0.0005;0.0005
48;12;15;6;1000;24;0.00075;0.00075;0.00075
49;10;17;6;2000;21;0.00075;0.00075;0.00075
50;14;16;6;1000;24;0.00075;0.00075;0.00075
51;7;12;6;2500;16;0.00075;0.00075;0.00075
52;7;16;6;2500;16;0.00075;0.00075;0.00075
53;14;3;4;1000;16;0.0005;0.0005;0.0005
54;17;14;6;1000;24;0.00075;0.00075;0.00075
55;12;13;6;2500;16;0.00075;0.00075;0.00075
56;10;14;4;1000;16;0.0005;0.0005;0.0005
57;16;14;6;2500;16;0.00075;0.00075;0.00075
58;2;7;6;2500;16;0.00075;0.00075;0.00075
59;7;1;3;2000;15;0.000375;0.000375;0.000375
60;17;11;3;5000;13;0.000375;0.000375;0.000375
61;1;14;6;2000;21;0.00075;0.00075;0.00075
62;2;4;3;500;22;0.000375;0.000375;0.000375
63;2;16;4;1000;16;0.0005;0.0005;0.0005
64;15;14;3;500;22;0.000375;0.000375;0.000375
65;13;5;6;1000;24;0.00075;0.00075;0.00075
66;10;4;6;2000;21;0.00075;0.00075;0.00075
67;12;9;3;2000;15;0.000375;0.000375;0.000375
68;6;2;6;2500;16;0.00075;0.00075;0.00075
69;7;16;3;2000;15;0.000375;0.000375;0.000375
70;2;9;3;500;22;0.000375;0.000375;0.000375
71;17;15;6;2500;16;0.00075;0.00075;0.00075
72;9;17;4;1000;16;0.0005;0.0005;0.0005
73;3;7;6;2500;16;0.00075;0.00075;0.00075
74;17;12;6;2500;16;0.00075;0.00075;0.00075
75;8;6;3;5000;13;0.000375;0.000375;0.000375
76;6;12;4;1000;16;0.0005;0.0005;0.0005
77;2;3;3;2000;15;0.000375;0.000375;0.000375
78;4;5;3;5000;13;0.000375;0.000375;0.000375
79;10;7;3;5000;13;0.000375;0.000375;0.000375
80;13;1;3;2000;15;0.000375;0.000375;0.000375
