index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;11;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
2;12;6;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
3;4;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
4;16;13;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
5;15;10;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
6;12;9;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
7;11;12;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
8;11;15;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
9;7;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
10;16;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
11;10;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
12;8;3;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
13;13;12;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
14;6;11;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
15;10;1;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
16;1;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
17;5;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
18;8;9;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
19;13;10;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
20;13;5;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
21;9;6;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
22;2;7;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
23;16;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
24;16;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
25;2;17;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
26;14;11;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
27;3;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
28;5;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
29;11;10;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
30;16;9;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
