index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;2;3;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
2;3;14;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
3;5;8;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
4;2;12;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
5;3;9;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
6;6;5;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
7;7;12;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
8;6;5;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
9;1;7;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
10;6;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
11;7;4;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
12;8;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
13;8;7;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
14;9;2;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
15;1;4;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
16;1;4;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
17;14;4;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
18;3;8;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
19;5;8;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
20;10;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
21;8;12;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
22;3;13;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
23;11;13;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
24;9;10;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
25;11;12;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
26;7;13;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
27;3;8;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
28;6;9;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
29;1;7;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
30;12;2;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
31;8;5;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
32;3;10;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
33;11;1;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
34;12;4;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
