index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
1;1;13;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
2;1;5;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
3;1;9;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
4;1;6;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
5;2;18;4;20000;16;6;50000;16;200;0.0005;0.0005;0.0005
6;2;9;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
7;2;7;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
8;2;1;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
9;3;10;4;20000;16;6;50000;16;200;0.0005;0.0005;0.0005
10;3;9;4;20000;16;6;50000;16;200;0.0005;0.0005;0.0005
11;3;4;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
12;3;1;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
13;4;13;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
14;4;18;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
15;4;1;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
16;4;8;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
17;5;12;6;50000;16;0;0;0;200;0.00075;0.00075;0.00075
18;5;18;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
19;5;4;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
20;5;14;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
21;6;14;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
22;6;13;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
23;6;8;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
24;6;9;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
25;7;18;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
26;7;1;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
27;7;5;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
28;7;15;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
29;8;11;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
30;8;14;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
31;8;7;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
32;8;16;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
33;9;11;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
34;9;3;4;20000;16;6;50000;16;200;0.0005;0.0005;0.0005
35;9;7;4;20000;16;6;50000;16;200;0.0005;0.0005;0.0005
36;9;17;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
37;10;6;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
38;10;2;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
39;10;5;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
40;10;11;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
41;11;6;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
42;11;5;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
43;11;3;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
44;11;1;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
45;12;18;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
46;12;5;6;50000;16;0;0;0;200;0.00075;0.00075;0.00075
47;12;2;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
48;12;3;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
49;13;9;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
50;13;11;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
51;13;10;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
52;13;2;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
53;14;15;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
54;14;13;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
55;14;9;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
56;14;11;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
57;15;8;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
58;15;18;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
59;15;9;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
60;15;10;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
61;16;12;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
62;16;10;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
63;16;5;4;20000;16;6;50000;16;200;0.0005;0.0005;0.0005
64;16;18;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
65;17;1;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
66;17;10;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
67;17;18;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
68;17;15;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
69;18;3;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
70;18;1;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
71;18;15;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
72;18;9;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
