index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
1;16;15;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
2;7;4;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
3;16;11;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
4;10;3;4;20000;16;6;50000;16;200;0.0005;0.0005;0.0005
5;17;1;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
6;1;17;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
7;17;14;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
8;16;17;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
9;16;2;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
10;3;2;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
11;12;7;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
12;8;16;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
13;1;7;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
14;14;4;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
15;4;11;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
16;9;13;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
17;14;16;6;50000;16;0;0;0;200;0.00075;0.00075;0.00075
18;7;5;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
19;10;15;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
20;17;2;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
21;1;5;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
22;14;17;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
23;17;2;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
24;10;9;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
25;15;10;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
26;14;11;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
27;14;7;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
28;9;7;4;20000;16;6;50000;16;200;0.0005;0.0005;0.0005
29;4;13;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
30;6;8;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
31;6;7;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
32;11;1;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
33;5;15;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
34;6;10;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
35;1;6;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
36;18;6;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
37;5;12;6;50000;16;0;0;0;200;0.00075;0.00075;0.00075
38;5;17;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
39;10;14;6;50000;16;0;0;0;200;0.00075;0.00075;0.00075
40;1;10;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
41;18;16;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
42;9;12;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
43;5;8;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
44;18;13;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
45;5;15;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
46;15;6;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
47;5;10;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
48;14;4;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
49;3;8;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
50;6;11;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
51;15;3;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
52;10;14;6;50000;16;0;0;0;200;0.00075;0.00075;0.00075
53;2;14;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
54;9;2;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
55;17;16;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
56;14;9;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
57;11;4;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
58;8;1;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
59;8;1;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
60;11;7;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
61;16;3;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
62;7;8;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
63;9;8;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
64;13;9;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
65;9;10;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
