index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
1;9;3;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
2;5;8;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
3;8;7;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
4;13;7;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
5;11;14;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
6;13;8;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
7;12;8;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
8;13;6;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
9;5;1;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
10;12;7;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
11;6;5;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
12;11;6;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
13;14;6;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
14;5;6;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
15;4;9;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
16;10;12;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
17;12;14;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
18;14;8;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
19;2;10;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
20;5;4;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
21;11;4;6;50000;16;0;0;0;200;0.00075;0.00075;0.00075
22;4;14;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
23;9;13;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
24;6;7;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
25;10;1;3;100000;13;0;0;0;100;0.000375;0.000375;0.000375
26;8;6;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
27;2;1;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
28;12;7;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
29;12;5;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
30;6;9;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
31;6;12;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
32;5;6;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
33;10;6;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
34;2;4;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
35;3;9;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
36;13;8;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
37;14;11;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
38;5;7;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
39;9;7;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
40;9;5;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
