index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
1;13;17;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
2;2;4;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
3;15;8;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
4;15;13;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
5;8;1;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
6;1;7;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
7;1;2;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
8;15;1;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
9;7;4;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
10;7;4;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
11;5;1;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
12;3;7;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
13;6;11;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
14;2;8;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
15;3;11;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
16;14;10;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
17;2;3;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
18;13;4;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
19;14;13;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
20;4;3;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
21;6;5;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
22;17;3;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
23;11;14;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
24;17;3;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
25;10;12;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
26;9;15;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
27;5;9;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
28;13;14;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
29;6;17;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
30;5;7;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
31;9;17;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
