index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS
1;18;17;6;2500;16;0.00075;0.00075;0.00075
2;7;6;3;5000;13;0.000375;0.000375;0.000375
3;5;3;3;500;22;0.000375;0.000375;0.000375
4;8;18;6;2000;21;0.00075;0.00075;0.00075
5;16;8;6;2000;21;0.00075;0.00075;0.00075
6;12;15;6;2500;16;0.00075;0.00075;0.00075
7;5;17;6;2000;21;0.00075;0.00075;0.00075
8;11;1;3;2000;15;0.000375;0.000375;0.000375
9;17;13;3;5000;13;0.000375;0.000375;0.000375
10;3;16;6;2500;16;0.00075;0.00075;0.00075
11;9;2;6;1000;24;0.00075;0.00075;0.00075
12;15;4;6;2500;16;0.00075;0.00075;0.00075
13;18;17;3;5000;13;0.000375;0.000375;0.000375
14;4;15;6;2500;16;0.00075;0.00075;0.00075
15;7;11;6;2000;21;0.00075;0.00075;0.00075
16;4;15;6;1000;24;0.00075;0.00075;0.00075
17;18;10;6;2000;21;0.00075;0.00075;0.00075
18;2;8;6;2500;16;0.00075;0.00075;0.00075
19;5;18;6;2500;16;0.00075;0.00075;0.00075
20;15;13;6;2500;16;0.00075;0.00075;0.00075
21;11;18;3;5000;13;0.000375;0.000375;0.000375
22;4;14;3;5000;13;0.000375;0.000375;0.000375
23;17;14;6;2000;21;0.00075;0.00075;0.00075
24;10;12;3;5000;13;0.000375;0.000375;0.000375
25;6;9;6;2000;21;0.00075;0.00075;0.00075
26;1;15;3;2000;15;0.000375;0.000375;0.000375
27;8;10;3;2000;15;0.000375;0.000375;0.000375
28;12;1;6;2500;16;0.00075;0.00075;0.00075
29;5;1;3;5000;13;0.000375;0.000375;0.000375
30;2;9;6;2500;16;0.00075;0.00075;0.00075
31;16;5;3;5000;13;0.000375;0.000375;0.000375
32;16;12;3;5000;13;0.000375;0.000375;0.000375
33;9;17;3;2000;15;0.000375;0.000375;0.000375
34;2;1;3;2000;15;0.000375;0.000375;0.000375
35;18;3;6;1000;24;0.00075;0.00075;0.00075
36;13;3;6;2500;16;0.00075;0.00075;0.00075
37;5;3;3;500;22;0.000375;0.000375;0.000375
38;5;4;3;2000;15;0.000375;0.000375;0.000375
39;16;3;6;2500;16;0.00075;0.00075;0.00075
40;16;18;3;5000;13;0.000375;0.000375;0.000375
41;17;9;6;2000;21;0.00075;0.00075;0.00075
42;11;2;6;2500;16;0.00075;0.00075;0.00075
43;9;4;3;2000;15;0.000375;0.000375;0.000375
44;15;11;3;5000;13;0.000375;0.000375;0.000375
45;17;16;3;2000;15;0.000375;0.000375;0.000375
46;9;14;3;2000;15;0.000375;0.000375;0.000375
47;14;6;3;5000;13;0.000375;0.000375;0.000375
48;3;5;6;1000;24;0.00075;0.00075;0.00075
49;16;18;3;5000;13;0.000375;0.000375;0.000375
50;6;16;3;5000;13;0.000375;0.000375;0.000375
51;14;7;3;5000;13;0.000375;0.000375;0.000375
52;8;6;6;2500;16;0.00075;0.00075;0.00075
53;18;5;3;500;22;0.000375;0.000375;0.000375
54;5;17;4;1000;16;0.0005;0.0005;0.0005
55;18;10;6;2000;21;0.00075;0.00075;0.00075
56;14;12;3;5000;13;0.000375;0.000375;0.000375
57;15;6;6;2500;16;0.00075;0.00075;0.00075
58;18;5;3;5000;13;0.000375;0.000375;0.000375
59;13;3;3;5000;13;0.000375;0.000375;0.000375
60;9;2;6;2000;21;0.00075;0.00075;0.00075
61;14;15;3;2000;15;0.000375;0.000375;0.000375
62;14;2;6;2500;16;0.00075;0.00075;0.00075
63;13;2;3;5000;13;0.000375;0.000375;0.000375
64;12;10;3;5000;13;0.000375;0.000375;0.000375
65;7;10;6;2500;16;0.00075;0.00075;0.00075
66;9;3;4;1000;16;0.0005;0.0005;0.0005
67;18;15;3;2000;15;0.000375;0.000375;0.000375
68;8;6;3;5000;13;0.000375;0.000375;0.000375
69;17;14;6;2500;16;0.00075;0.00075;0.00075
70;2;12;3;5000;13;0.000375;0.000375;0.000375
71;12;6;3;5000;13;0.000375;0.000375;0.000375
72;4;5;3;2000;15;0.000375;0.000375;0.000375
73;12;11;3;5000;13;0.000375;0.000375;0.000375
74;2;6;6;2500;16;0.00075;0.00075;0.00075
75;2;10;4;1000;16;0.0005;0.0005;0.0005
76;4;10;3;5000;13;0.000375;0.000375;0.000375
77;15;11;3;5000;13;0.000375;0.000375;0.000375
78;18;17;4;1000;16;0.0005;0.0005;0.0005
79;12;1;3;5000;13;0.000375;0.000375;0.000375
80;3;11;3;5000;13;0.000375;0.000375;0.000375
