index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
1;9;12;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
2;14;4;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
3;12;13;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
4;4;5;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
5;9;2;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
6;6;3;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
7;14;5;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
8;7;6;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
9;2;9;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
10;14;5;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
11;6;10;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
12;12;13;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
13;13;7;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
14;2;4;4;20000;16;6;50000;16;200;0.0005;0.0005;0.0005
15;12;14;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
16;1;3;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
17;5;11;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
18;1;11;3;100000;13;0;0;0;100;0.000375;0.000375;0.000375
19;6;2;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
20;10;4;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
21;1;10;3;100000;13;0;0;0;100;0.000375;0.000375;0.000375
22;2;7;6;50000;16;0;0;0;200;0.00075;0.00075;0.00075
23;5;9;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
24;13;7;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
25;8;2;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
26;3;5;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
27;5;6;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
28;13;8;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
29;6;7;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
30;2;14;3;100000;13;0;0;0;100;0.000375;0.000375;0.000375
31;2;12;3;100000;13;0;0;0;100;0.000375;0.000375;0.000375
32;12;11;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
33;5;12;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
34;10;14;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
35;13;6;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
36;5;7;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
37;9;11;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
38;1;5;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
39;10;6;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
40;2;7;6;50000;16;0;0;0;200;0.00075;0.00075;0.00075
41;2;14;3;100000;13;0;0;0;100;0.000375;0.000375;0.000375
42;3;1;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
43;4;7;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
44;10;4;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
45;3;13;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
46;8;2;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
47;7;3;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
48;12;3;3;100000;13;0;0;0;100;0.000375;0.000375;0.000375
49;12;14;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
50;7;12;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
51;5;10;6;50000;16;0;0;0;200;0.00075;0.00075;0.00075
52;10;5;6;50000;16;0;0;0;200;0.00075;0.00075;0.00075
53;4;8;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
54;12;3;3;100000;13;0;0;0;100;0.000375;0.000375;0.000375
55;5;1;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
56;10;9;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
57;12;14;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
58;6;1;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
59;4;11;6;50000;16;0;0;0;200;0.00075;0.00075;0.00075
60;2;14;3;100000;13;0;0;0;100;0.000375;0.000375;0.000375
