index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS
1;2;4;3;500;22;0.000375;0.000375;0.000375
2;2;11;4;1000;16;0.0005;0.0005;0.0005
3;2;17;4;1000;16;0.0005;0.0005;0.0005
4;4;11;4;1000;16;0.0005;0.0005;0.0005
5;4;17;4;1000;16;0.0005;0.0005;0.0005
6;11;17;3;500;22;0.000375;0.000375;0.000375
7;1;11;4;1000;16;0.0005;0.0005;0.0005
8;1;17;4;1000;16;0.0005;0.0005;0.0005
9;1;4;4;1000;16;0.0005;0.0005;0.0005
10;3;17;4;1000;16;0.0005;0.0005;0.0005
11;2;3;3;500;22;0.000375;0.000375;0.000375
12;3;11;4;1000;16;0.0005;0.0005;0.0005
13;5;17;4;1000;16;0.0005;0.0005;0.0005
14;2;5;3;500;22;0.000375;0.000375;0.000375
15;5;11;3;500;22;0.000375;0.000375;0.000375
16;4;6;4;1000;16;0.0005;0.0005;0.0005
17;6;17;4;1000;16;0.0005;0.0005;0.0005
18;6;11;4;1000;16;0.0005;0.0005;0.0005
19;4;7;4;1000;16;0.0005;0.0005;0.0005
20;7;11;3;500;22;0.000375;0.000375;0.000375
21;2;7;4;1000;16;0.0005;0.0005;0.0005
22;4;8;4;1000;16;0.0005;0.0005;0.0005
23;8;17;4;1000;16;0.0005;0.0005;0.0005
24;8;11;3;500;22;0.000375;0.000375;0.000375
25;9;11;3;500;22;0.000375;0.000375;0.000375
26;9;17;4;1000;16;0.0005;0.0005;0.0005
27;2;9;3;500;22;0.000375;0.000375;0.000375
28;2;10;4;1000;16;0.0005;0.0005;0.0005
29;10;11;3;500;22;0.000375;0.000375;0.000375
30;10;17;3;500;22;0.000375;0.000375;0.000375
31;4;12;4;1000;16;0.0005;0.0005;0.0005
32;2;12;4;1000;16;0.0005;0.0005;0.0005
33;11;12;3;500;22;0.000375;0.000375;0.000375
34;13;17;3;500;22;0.000375;0.000375;0.000375
35;2;13;4;1000;16;0.0005;0.0005;0.0005
36;11;13;3;500;22;0.000375;0.000375;0.000375
37;14;17;4;1000;16;0.0005;0.0005;0.0005
38;4;14;4;1000;16;0.0005;0.0005;0.0005
39;2;14;4;1000;16;0.0005;0.0005;0.0005
40;4;15;4;1000;16;0.0005;0.0005;0.0005
41;11;15;4;1000;16;0.0005;0.0005;0.0005
42;2;15;4;1000;16;0.0005;0.0005;0.0005
43;16;17;3;500;22;0.000375;0.000375;0.000375
44;11;16;4;1000;16;0.0005;0.0005;0.0005
45;4;16;4;1000;16;0.0005;0.0005;0.0005
