index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
1;1;13;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
2;1;5;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
3;1;9;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
4;1;6;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
5;2;18;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
6;2;9;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
7;2;7;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
8;2;1;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
9;3;10;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
10;3;9;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
11;3;4;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
12;3;1;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
13;4;13;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
14;4;18;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
15;4;1;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
16;4;8;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
17;5;12;6;50000;16;0;0;0;200;0.00075;0.00075;0.00075
18;5;18;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
19;5;4;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
20;5;14;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
21;6;14;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
22;6;13;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
23;6;8;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
24;6;9;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
25;7;18;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
26;7;1;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
27;7;5;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
28;7;15;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
29;8;11;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
30;8;14;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
31;8;7;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
32;8;16;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
33;9;11;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
34;9;3;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
35;9;7;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
36;9;17;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
37;10;6;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
38;10;2;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
39;10;5;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
40;10;11;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
41;11;6;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
42;11;5;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
43;11;3;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
44;11;1;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
45;12;18;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
46;12;5;6;50000;16;0;0;0;200;0.00075;0.00075;0.00075
47;12;2;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
48;12;3;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
49;13;9;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
50;13;11;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
51;13;10;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
52;13;2;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
53;14;15;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
54;14;13;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
55;14;9;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
56;14;11;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
57;15;8;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
58;15;18;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
59;15;9;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
60;15;10;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
61;16;12;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
62;16;10;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
63;16;5;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
64;16;18;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
65;17;1;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
66;17;10;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
67;17;18;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
68;17;15;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
69;18;3;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
70;18;1;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
71;18;15;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
72;18;9;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
