index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;12;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
2;6;9;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
3;16;9;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
4;2;11;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
5;13;3;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
6;1;7;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
7;7;11;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
8;6;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
9;13;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
10;1;14;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
11;17;8;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
12;10;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
13;13;7;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
14;17;3;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
15;16;13;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
16;14;11;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
17;4;11;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
18;16;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
19;4;5;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
20;11;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
21;16;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
22;8;9;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
23;13;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
24;7;14;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
25;4;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
26;8;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
27;12;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
28;14;7;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
29;10;12;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
30;13;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
31;6;5;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
32;10;11;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
33;14;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
34;14;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
35;15;12;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
36;13;14;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
37;15;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
38;11;8;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
39;8;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
40;4;1;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
