index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
1;16;10;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
2;10;14;6;50000;16;0;0;0;200;0.00075;0.00075;0.00075
3;8;4;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
4;1;5;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
5;16;7;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
6;16;3;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
7;13;12;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
8;4;17;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
9;1;12;6;50000;16;0;0;0;200;0.00075;0.00075;0.00075
10;12;3;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
11;11;8;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
12;5;4;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
13;14;7;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
14;10;14;6;50000;16;0;0;0;200;0.00075;0.00075;0.00075
15;10;1;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
16;10;5;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
17;7;9;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
18;6;12;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
19;11;5;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
20;14;3;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
21;8;7;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
22;9;2;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
23;10;8;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
24;3;17;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
25;18;7;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
26;8;18;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
27;5;13;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
28;13;17;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
29;1;4;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
30;7;12;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
31;16;9;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
32;13;15;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
33;12;13;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
34;5;10;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
35;6;8;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
36;16;4;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
37;14;9;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
38;8;6;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
39;11;16;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
40;10;7;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
