index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS
1;9;15;4;1000;16;0.0005;0.0005;0.0005
2;15;13;3;500;22;0.000375;0.000375;0.000375
3;14;10;4;1000;16;0.0005;0.0005;0.0005
4;9;5;3;500;22;0.000375;0.000375;0.000375
5;6;17;4;1000;16;0.0005;0.0005;0.0005
6;17;15;3;500;22;0.000375;0.000375;0.000375
7;1;16;4;1000;16;0.0005;0.0005;0.0005
8;5;10;3;500;22;0.000375;0.000375;0.000375
9;3;13;4;1000;16;0.0005;0.0005;0.0005
10;12;11;3;500;22;0.000375;0.000375;0.000375
11;11;12;3;500;22;0.000375;0.000375;0.000375
12;8;15;4;1000;16;0.0005;0.0005;0.0005
13;14;16;3;500;22;0.000375;0.000375;0.000375
14;6;5;3;500;22;0.000375;0.000375;0.000375
15;6;17;4;1000;16;0.0005;0.0005;0.0005
16;2;5;3;500;22;0.000375;0.000375;0.000375
17;3;13;4;1000;16;0.0005;0.0005;0.0005
18;15;4;4;1000;16;0.0005;0.0005;0.0005
19;11;4;4;1000;16;0.0005;0.0005;0.0005
20;7;1;4;1000;16;0.0005;0.0005;0.0005
21;16;8;4;1000;16;0.0005;0.0005;0.0005
22;6;11;4;1000;16;0.0005;0.0005;0.0005
23;17;12;4;1000;16;0.0005;0.0005;0.0005
24;5;1;3;500;22;0.000375;0.000375;0.000375
25;9;10;3;500;22;0.000375;0.000375;0.000375
26;7;10;4;1000;16;0.0005;0.0005;0.0005
27;2;14;4;1000;16;0.0005;0.0005;0.0005
28;6;13;4;1000;16;0.0005;0.0005;0.0005
29;13;16;3;500;22;0.000375;0.000375;0.000375
30;7;16;4;1000;16;0.0005;0.0005;0.0005
31;6;7;3;500;22;0.000375;0.000375;0.000375
32;9;1;3;500;22;0.000375;0.000375;0.000375
33;14;6;4;1000;16;0.0005;0.0005;0.0005
34;9;11;3;500;22;0.000375;0.000375;0.000375
35;3;7;4;1000;16;0.0005;0.0005;0.0005
36;10;12;4;1000;16;0.0005;0.0005;0.0005
37;13;11;3;500;22;0.000375;0.000375;0.000375
38;4;3;3;500;22;0.000375;0.000375;0.000375
39;14;2;4;1000;16;0.0005;0.0005;0.0005
40;5;17;4;1000;16;0.0005;0.0005;0.0005
41;11;17;3;500;22;0.000375;0.000375;0.000375
42;8;9;3;500;22;0.000375;0.000375;0.000375
43;9;15;4;1000;16;0.0005;0.0005;0.0005
44;5;6;3;500;22;0.000375;0.000375;0.000375
45;15;7;4;1000;16;0.0005;0.0005;0.0005
46;16;7;4;1000;16;0.0005;0.0005;0.0005
47;1;2;3;500;22;0.000375;0.000375;0.000375
48;17;16;3;500;22;0.000375;0.000375;0.000375
49;9;6;3;500;22;0.000375;0.000375;0.000375
50;8;12;3;500;22;0.000375;0.000375;0.000375
51;7;9;3;500;22;0.000375;0.000375;0.000375
52;10;15;4;1000;16;0.0005;0.0005;0.0005
53;14;6;4;1000;16;0.0005;0.0005;0.0005
54;16;15;3;500;22;0.000375;0.000375;0.000375
55;15;5;4;1000;16;0.0005;0.0005;0.0005
56;13;2;4;1000;16;0.0005;0.0005;0.0005
57;7;16;4;1000;16;0.0005;0.0005;0.0005
58;4;7;4;1000;16;0.0005;0.0005;0.0005
59;17;13;3;500;22;0.000375;0.000375;0.000375
60;16;4;4;1000;16;0.0005;0.0005;0.0005
61;13;17;3;500;22;0.000375;0.000375;0.000375
62;6;1;4;1000;16;0.0005;0.0005;0.0005
63;8;16;4;1000;16;0.0005;0.0005;0.0005
64;12;5;4;1000;16;0.0005;0.0005;0.0005
65;5;9;3;500;22;0.000375;0.000375;0.000375
66;15;8;4;1000;16;0.0005;0.0005;0.0005
67;15;5;4;1000;16;0.0005;0.0005;0.0005
68;12;6;4;1000;16;0.0005;0.0005;0.0005
69;9;7;3;500;22;0.000375;0.000375;0.000375
70;7;12;4;1000;16;0.0005;0.0005;0.0005
71;5;3;3;500;22;0.000375;0.000375;0.000375
72;2;4;3;500;22;0.000375;0.000375;0.000375
73;7;8;3;500;22;0.000375;0.000375;0.000375
74;17;6;4;1000;16;0.0005;0.0005;0.0005
75;11;13;3;500;22;0.000375;0.000375;0.000375
76;12;8;3;500;22;0.000375;0.000375;0.000375
77;4;16;4;1000;16;0.0005;0.0005;0.0005
78;11;16;4;1000;16;0.0005;0.0005;0.0005
79;9;6;3;500;22;0.000375;0.000375;0.000375
80;10;16;4;1000;16;0.0005;0.0005;0.0005
81;3;14;4;1000;16;0.0005;0.0005;0.0005
82;4;12;4;1000;16;0.0005;0.0005;0.0005
83;4;6;4;1000;16;0.0005;0.0005;0.0005
84;10;9;3;500;22;0.000375;0.000375;0.000375
85;10;17;3;500;22;0.000375;0.000375;0.000375
86;10;17;3;500;22;0.000375;0.000375;0.000375
87;17;13;3;500;22;0.000375;0.000375;0.000375
88;9;14;4;1000;16;0.0005;0.0005;0.0005
89;3;12;4;1000;16;0.0005;0.0005;0.0005
