index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;16;11;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
2;7;15;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
3;12;3;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
4;1;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
5;17;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
6;15;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
7;12;15;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
8;8;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
9;12;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
10;8;11;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
11;2;10;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
12;15;17;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
13;12;17;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
14;2;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
15;2;7;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
16;6;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
17;4;16;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
18;6;2;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
19;3;11;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
20;14;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
21;5;6;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
22;16;8;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
23;12;2;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
24;14;12;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
25;9;13;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
26;2;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
27;3;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
28;9;14;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
29;2;9;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
30;11;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
31;17;16;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
32;10;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
33;1;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
34;3;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
35;10;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
36;14;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
37;5;14;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
38;13;9;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
39;9;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
40;16;14;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
