index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
1;12;14;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
2;13;7;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
3;1;10;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
4;8;16;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
5;10;6;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
6;7;9;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
7;6;8;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
8;10;13;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
9;9;6;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
10;7;1;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
11;17;8;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
12;5;17;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
13;12;7;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
14;15;13;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
15;15;1;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
16;10;5;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
17;15;9;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
18;5;6;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
19;7;10;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
20;5;17;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
21;12;10;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
22;2;15;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
23;17;1;4;20000;16;6;50000;16;200;0.0005;0.0005;0.0005
24;11;8;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
25;5;13;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
26;5;12;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
27;6;5;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
28;9;14;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
29;14;15;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
30;11;3;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
31;16;3;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
32;4;17;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
33;17;9;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
34;2;11;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
35;6;15;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
36;6;8;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
37;5;8;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
38;7;5;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
39;14;15;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
40;9;14;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
41;6;7;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
42;8;17;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
43;9;15;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
44;11;12;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
45;15;3;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
46;16;9;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
47;7;1;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
48;12;1;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
49;17;1;4;20000;16;6;50000;16;200;0.0005;0.0005;0.0005
50;7;8;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
51;14;12;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
52;12;14;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
53;6;8;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
54;5;14;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
55;16;9;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
56;14;13;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
57;10;11;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
58;3;12;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
59;6;13;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
60;6;16;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
