index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;6;14;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
2;14;15;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
3;6;11;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
4;3;8;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
5;2;14;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
6;6;11;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
7;7;5;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
8;7;12;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
9;7;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
10;16;10;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
11;1;3;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
12;13;3;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
13;2;17;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
14;6;12;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
15;17;9;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
16;2;6;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
17;17;9;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
18;1;8;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
19;8;2;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
20;13;5;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
