index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
1;12;1;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
2;10;1;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
3;15;4;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
4;6;11;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
5;3;5;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
6;15;12;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
7;3;14;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
8;4;1;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
9;3;1;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
10;3;16;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
11;10;16;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
12;17;12;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
13;10;5;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
14;17;7;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
15;7;4;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
16;10;1;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
17;8;12;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
18;15;1;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
19;8;14;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
20;13;16;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
21;1;15;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
22;1;2;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
23;16;2;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
24;15;4;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
25;1;7;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
26;16;13;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
27;8;6;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
28;1;7;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
29;4;10;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
30;12;6;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
31;5;7;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
32;15;12;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
33;2;10;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
34;7;14;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
35;5;15;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
36;16;8;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
37;16;2;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
38;17;1;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
39;8;17;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
40;2;10;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
41;10;15;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
42;9;8;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
43;11;4;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
44;16;2;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
45;15;17;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
46;15;11;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
47;10;3;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
48;9;11;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
49;13;17;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
50;7;9;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
51;4;16;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
52;7;14;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
53;3;9;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
54;15;2;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
55;17;3;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
56;9;15;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
57;4;14;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
58;8;17;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
59;16;13;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
60;6;7;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
