index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS
1;14;3;3;5000;13;0.000375;0.000375;0.000375
2;3;1;3;5000;13;0.000375;0.000375;0.000375
3;6;13;3;5000;13;0.000375;0.000375;0.000375
4;8;5;3;5000;13;0.000375;0.000375;0.000375
5;8;5;3;5000;13;0.000375;0.000375;0.000375
6;12;3;3;5000;13;0.000375;0.000375;0.000375
7;8;2;3;5000;13;0.000375;0.000375;0.000375
8;9;6;3;5000;13;0.000375;0.000375;0.000375
9;6;9;3;5000;13;0.000375;0.000375;0.000375
10;6;2;3;5000;13;0.000375;0.000375;0.000375
11;4;6;3;5000;13;0.000375;0.000375;0.000375
12;11;13;3;5000;13;0.000375;0.000375;0.000375
13;8;6;3;5000;13;0.000375;0.000375;0.000375
14;12;3;3;5000;13;0.000375;0.000375;0.000375
15;6;7;3;5000;13;0.000375;0.000375;0.000375
16;5;4;4;1000;16;0.0005;0.0005;0.0005
17;13;7;3;5000;13;0.000375;0.000375;0.000375
18;12;8;3;5000;13;0.000375;0.000375;0.000375
19;6;1;3;5000;13;0.000375;0.000375;0.000375
20;6;7;3;5000;13;0.000375;0.000375;0.000375
21;14;12;4;1000;16;0.0005;0.0005;0.0005
22;4;8;3;5000;13;0.000375;0.000375;0.000375
23;8;11;3;5000;13;0.000375;0.000375;0.000375
24;2;11;3;5000;13;0.000375;0.000375;0.000375
25;2;7;3;5000;13;0.000375;0.000375;0.000375
26;3;10;3;5000;13;0.000375;0.000375;0.000375
27;14;7;3;5000;13;0.000375;0.000375;0.000375
28;12;9;3;500;22;0.000375;0.000375;0.000375
29;12;1;3;5000;13;0.000375;0.000375;0.000375
30;5;14;3;5000;13;0.000375;0.000375;0.000375
31;13;2;3;5000;13;0.000375;0.000375;0.000375
32;3;10;3;5000;13;0.000375;0.000375;0.000375
33;5;14;3;5000;13;0.000375;0.000375;0.000375
34;11;7;3;5000;13;0.000375;0.000375;0.000375
35;4;14;3;5000;13;0.000375;0.000375;0.000375
36;2;6;3;5000;13;0.000375;0.000375;0.000375
37;6;10;3;5000;13;0.000375;0.000375;0.000375
38;2;1;3;5000;13;0.000375;0.000375;0.000375
39;7;10;3;5000;13;0.000375;0.000375;0.000375
40;5;10;3;5000;13;0.000375;0.000375;0.000375
41;14;13;3;500;22;0.000375;0.000375;0.000375
42;9;8;4;1000;16;0.0005;0.0005;0.0005
43;3;1;3;5000;13;0.000375;0.000375;0.000375
44;10;7;3;5000;13;0.000375;0.000375;0.000375
45;13;4;3;5000;13;0.000375;0.000375;0.000375
46;7;8;4;1000;16;0.0005;0.0005;0.0005
47;6;9;3;5000;13;0.000375;0.000375;0.000375
48;6;3;3;5000;13;0.000375;0.000375;0.000375
49;9;4;3;5000;13;0.000375;0.000375;0.000375
50;14;9;3;500;22;0.000375;0.000375;0.000375
51;3;8;3;5000;13;0.000375;0.000375;0.000375
52;8;2;3;5000;13;0.000375;0.000375;0.000375
53;6;4;3;5000;13;0.000375;0.000375;0.000375
54;8;14;3;5000;13;0.000375;0.000375;0.000375
55;14;4;3;5000;13;0.000375;0.000375;0.000375
56;14;1;3;5000;13;0.000375;0.000375;0.000375
57;3;4;3;5000;13;0.000375;0.000375;0.000375
58;7;10;3;5000;13;0.000375;0.000375;0.000375
59;1;9;3;5000;13;0.000375;0.000375;0.000375
60;11;14;4;1000;16;0.0005;0.0005;0.0005
61;11;3;3;5000;13;0.000375;0.000375;0.000375
62;1;5;3;5000;13;0.000375;0.000375;0.000375
63;5;9;3;5000;13;0.000375;0.000375;0.000375
64;7;13;3;5000;13;0.000375;0.000375;0.000375
65;1;8;3;5000;13;0.000375;0.000375;0.000375
66;1;3;3;5000;13;0.000375;0.000375;0.000375
67;7;1;3;5000;13;0.000375;0.000375;0.000375
68;10;5;3;5000;13;0.000375;0.000375;0.000375
69;1;12;3;5000;13;0.000375;0.000375;0.000375
70;7;3;3;5000;13;0.000375;0.000375;0.000375
71;12;1;3;5000;13;0.000375;0.000375;0.000375
72;12;1;3;5000;13;0.000375;0.000375;0.000375
73;5;11;3;5000;13;0.000375;0.000375;0.000375
74;11;2;3;5000;13;0.000375;0.000375;0.000375
75;5;13;3;5000;13;0.000375;0.000375;0.000375
76;13;1;3;5000;13;0.000375;0.000375;0.000375
77;13;9;4;1000;16;0.0005;0.0005;0.0005
78;14;8;3;5000;13;0.000375;0.000375;0.000375
79;7;6;3;5000;13;0.000375;0.000375;0.000375
80;2;7;3;5000;13;0.000375;0.000375;0.000375
81;1;5;3;5000;13;0.000375;0.000375;0.000375
82;9;5;3;5000;13;0.000375;0.000375;0.000375
83;10;7;3;5000;13;0.000375;0.000375;0.000375
84;3;7;3;5000;13;0.000375;0.000375;0.000375
85;14;4;3;5000;13;0.000375;0.000375;0.000375
86;8;2;3;5000;13;0.000375;0.000375;0.000375
87;1;8;3;5000;13;0.000375;0.000375;0.000375
88;6;11;3;5000;13;0.000375;0.000375;0.000375
89;6;12;3;5000;13;0.000375;0.000375;0.000375
90;5;13;3;5000;13;0.000375;0.000375;0.000375
91;13;1;3;5000;13;0.000375;0.000375;0.000375
92;4;3;3;5000;13;0.000375;0.000375;0.000375
93;1;14;3;5000;13;0.000375;0.000375;0.000375
94;4;1;3;5000;13;0.000375;0.000375;0.000375
95;11;9;3;5000;13;0.000375;0.000375;0.000375
96;1;3;3;5000;13;0.000375;0.000375;0.000375
97;9;5;3;5000;13;0.000375;0.000375;0.000375
98;2;11;3;5000;13;0.000375;0.000375;0.000375
99;4;13;3;5000;13;0.000375;0.000375;0.000375
100;13;6;3;5000;13;0.000375;0.000375;0.000375
101;12;2;3;5000;13;0.000375;0.000375;0.000375
102;6;8;3;5000;13;0.000375;0.000375;0.000375
103;7;11;3;5000;13;0.000375;0.000375;0.000375
