index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
1;5;12;6;50000;16;0;0;0;200;0.00075;0.00075;0.00075
2;11;16;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
3;18;13;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
4;9;1;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
5;18;12;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
6;4;6;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
7;11;18;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
8;14;4;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
9;1;17;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
10;5;16;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
11;7;11;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
12;1;5;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
13;11;10;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
14;2;10;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
15;15;10;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
16;5;7;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
17;4;16;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
18;8;2;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
19;3;16;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
20;14;9;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
21;8;7;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
22;16;7;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
23;13;3;6;50000;16;0;0;0;200;0.00075;0.00075;0.00075
24;10;3;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
25;18;9;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
26;17;7;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
27;11;17;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
28;8;3;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
