index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
1;12;1;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
2;10;1;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
3;15;4;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
4;6;11;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
5;3;5;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
6;15;12;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
7;3;14;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
8;4;1;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
9;3;1;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
10;3;16;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
11;10;16;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
12;17;12;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
13;10;5;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
14;17;7;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
15;7;4;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
16;10;1;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
17;8;12;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
18;15;1;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
19;8;14;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
20;13;16;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
21;1;15;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
22;1;2;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
23;16;2;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
24;15;4;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
25;1;7;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
26;16;13;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
27;8;6;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
28;1;7;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
29;4;10;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
30;12;6;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
31;5;7;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
32;15;12;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
33;2;10;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
34;7;14;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
35;5;15;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
36;16;8;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
37;16;2;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
38;17;1;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
39;8;17;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
40;2;10;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
41;10;15;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
42;9;8;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
43;11;4;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
44;16;2;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
45;15;17;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
46;15;11;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
47;10;3;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
48;9;11;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
49;13;17;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
50;7;9;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
51;4;16;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
52;7;14;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
53;3;9;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
54;15;2;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
55;17;3;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
56;9;15;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
57;4;14;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
58;8;17;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
59;16;13;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
60;6;7;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
