index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
1;13;17;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
2;2;4;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
3;15;8;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
4;15;13;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
5;8;1;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
6;1;7;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
7;1;2;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
8;15;1;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
9;7;4;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
10;7;4;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
11;5;1;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
12;3;7;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
13;6;11;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
14;2;8;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
15;3;11;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
16;14;10;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
17;2;3;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
18;13;4;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
19;14;13;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
20;4;3;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
21;6;5;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
22;17;3;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
23;11;14;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
24;17;3;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
25;10;12;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
26;9;15;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
27;5;9;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
28;13;14;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
29;6;17;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
30;5;7;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
