index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS
1;15;5;6;2500;16;0.00075;0.00075;0.00075
2;16;2;3;500;22;0.000375;0.000375;0.000375
3;17;12;3;5000;13;0.000375;0.000375;0.000375
4;8;15;4;1000;16;0.0005;0.0005;0.0005
5;3;12;3;5000;13;0.000375;0.000375;0.000375
6;16;1;6;2000;21;0.00075;0.00075;0.00075
7;14;18;6;2000;21;0.00075;0.00075;0.00075
8;17;4;6;2500;16;0.00075;0.00075;0.00075
9;8;16;6;2000;21;0.00075;0.00075;0.00075
10;1;3;4;1000;16;0.0005;0.0005;0.0005
11;15;11;6;2500;16;0.00075;0.00075;0.00075
12;13;18;3;5000;13;0.000375;0.000375;0.000375
13;18;17;3;5000;13;0.000375;0.000375;0.000375
14;18;15;6;2500;16;0.00075;0.00075;0.00075
15;3;12;3;5000;13;0.000375;0.000375;0.000375
16;16;18;6;2500;16;0.00075;0.00075;0.00075
17;6;1;6;2000;21;0.00075;0.00075;0.00075
18;5;2;6;2000;21;0.00075;0.00075;0.00075
19;17;10;6;2500;16;0.00075;0.00075;0.00075
20;15;2;3;5000;13;0.000375;0.000375;0.000375
