index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;10;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
2;8;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
3;3;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
4;6;8;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
5;3;13;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
6;9;11;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
7;15;8;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
8;12;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
9;1;17;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
10;4;13;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
11;12;17;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
12;13;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
13;10;4;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
14;8;10;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
15;9;11;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
16;12;9;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
17;2;10;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
18;4;12;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
19;8;12;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
20;3;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
21;2;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
22;10;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
23;2;1;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
24;17;5;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
25;8;1;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
26;2;7;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
27;3;15;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
28;1;5;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
29;13;14;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
30;10;2;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
31;7;13;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
32;3;16;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
33;15;7;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
34;12;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
35;8;17;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
36;10;14;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
37;16;9;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
