index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS
1;14;16;3;500;22;0.000375;0.000375;0.000375
2;13;5;4;1000;16;0.0005;0.0005;0.0005
3;6;15;4;1000;16;0.0005;0.0005;0.0005
4;12;2;4;1000;16;0.0005;0.0005;0.0005
5;15;2;4;1000;16;0.0005;0.0005;0.0005
6;15;14;3;500;22;0.000375;0.000375;0.000375
7;6;10;4;1000;16;0.0005;0.0005;0.0005
8;16;10;4;1000;16;0.0005;0.0005;0.0005
9;3;15;4;1000;16;0.0005;0.0005;0.0005
10;11;7;3;500;22;0.000375;0.000375;0.000375
11;13;1;4;1000;16;0.0005;0.0005;0.0005
12;2;7;4;1000;16;0.0005;0.0005;0.0005
13;2;13;4;1000;16;0.0005;0.0005;0.0005
14;3;16;4;1000;16;0.0005;0.0005;0.0005
15;12;14;3;500;22;0.000375;0.000375;0.000375
16;12;11;3;500;22;0.000375;0.000375;0.000375
17;10;15;4;1000;16;0.0005;0.0005;0.0005
18;7;11;3;500;22;0.000375;0.000375;0.000375
19;10;14;4;1000;16;0.0005;0.0005;0.0005
20;8;15;4;1000;16;0.0005;0.0005;0.0005
21;6;8;3;500;22;0.000375;0.000375;0.000375
22;6;2;4;1000;16;0.0005;0.0005;0.0005
23;16;17;3;500;22;0.000375;0.000375;0.000375
24;12;9;4;1000;16;0.0005;0.0005;0.0005
25;6;12;4;1000;16;0.0005;0.0005;0.0005
26;14;5;4;1000;16;0.0005;0.0005;0.0005
27;14;7;4;1000;16;0.0005;0.0005;0.0005
28;9;16;4;1000;16;0.0005;0.0005;0.0005
29;11;4;4;1000;16;0.0005;0.0005;0.0005
30;8;9;3;500;22;0.000375;0.000375;0.000375
31;5;4;3;500;22;0.000375;0.000375;0.000375
32;5;12;4;1000;16;0.0005;0.0005;0.0005
33;16;15;3;500;22;0.000375;0.000375;0.000375
34;10;5;3;500;22;0.000375;0.000375;0.000375
35;6;7;3;500;22;0.000375;0.000375;0.000375
36;14;8;4;1000;16;0.0005;0.0005;0.0005
37;2;5;3;500;22;0.000375;0.000375;0.000375
38;2;16;4;1000;16;0.0005;0.0005;0.0005
39;11;13;3;500;22;0.000375;0.000375;0.000375
40;15;11;4;1000;16;0.0005;0.0005;0.0005
