index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;15;14;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
2;16;14;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
3;13;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
4;15;5;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
5;4;8;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
6;11;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
7;17;3;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
8;9;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
9;8;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
10;10;14;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
11;5;7;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
12;15;7;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
13;11;14;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
14;16;5;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
15;10;9;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
16;17;11;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
17;13;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
18;17;15;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
19;6;9;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
20;11;1;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
21;13;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
22;5;1;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
23;13;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
24;7;12;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
25;5;1;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
26;11;5;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
27;14;12;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
28;1;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
29;10;15;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
30;6;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
31;12;8;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
32;7;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
33;12;9;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
34;7;17;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
35;11;7;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
36;2;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
37;9;13;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
38;5;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
39;8;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
40;8;12;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
41;16;2;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
42;3;7;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
43;15;17;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
44;11;14;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
45;13;7;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
46;7;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
47;1;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
48;17;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
49;4;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
50;8;6;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
51;11;7;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
52;10;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
53;3;8;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
54;5;14;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
55;12;15;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
56;1;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
57;9;6;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
58;15;4;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
59;4;9;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
60;10;13;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
61;7;17;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
62;12;7;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
63;15;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
64;9;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
65;3;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
66;12;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
67;7;14;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
68;13;15;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
69;2;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
70;5;7;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
