index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS
1;3;12;3;3000;18;0.000375;0.000375;0.000375
2;3;5;3;3000;18;0.000375;0.000375;0.000375
3;12;14;3;3000;18;0.000375;0.000375;0.000375
4;5;14;3;3000;18;0.000375;0.000375;0.000375
5;3;17;3;3000;18;0.000375;0.000375;0.000375
6;14;17;3;3000;18;0.000375;0.000375;0.000375
7;3;13;3;3000;18;0.000375;0.000375;0.000375
8;13;14;3;3000;19;0.000375;0.000375;0.000375
9;2;12;3;3000;19;0.000375;0.000375;0.000375
10;2;5;5;1500;21;0.000625;0.000625;0.000625
11;3;6;3;3000;19;0.000375;0.000375;0.000375
12;4;17;3;3000;19;0.000375;0.000375;0.000375
13;5;16;3;3000;19;0.000375;0.000375;0.000375
14;5;8;3;3000;19;0.000375;0.000375;0.000375
15;6;14;3;3000;20;0.000375;0.000375;0.000375
16;2;17;3;3000;19;0.000375;0.000375;0.000375
17;4;12;5;1500;21;0.000625;0.000625;0.000625
18;4;12;3;3000;19;0.000375;0.000375;0.000375
19;14;15;5;1500;21;0.000625;0.000625;0.000625
20;14;15;5;1500;21;0.000625;0.000625;0.000625
21;4;5;5;1500;22;0.000625;0.000625;0.000625
22;4;13;3;3000;20;0.000375;0.000375;0.000375
23;4;10;3;3000;20;0.000375;0.000375;0.000375
24;4;9;3;3000;20;0.000375;0.000375;0.000375
25;5;10;5;1500;22;0.000625;0.000625;0.000625
26;2;13;3;3000;19;0.000375;0.000375;0.000375
27;4;8;3;3000;20;0.000375;0.000375;0.000375
28;1;15;3;3000;20;0.000375;0.000375;0.000375
29;7;10;3;3000;20;0.000375;0.000375;0.000375
30;4;15;5;1500;23;0.000625;0.000625;0.000625
31;4;15;5;1500;23;0.000625;0.000625;0.000625
32;4;15;5;1500;23;0.000625;0.000625;0.000625
33;2;6;3;3000;20;0.000375;0.000375;0.000375
34;4;16;3;3000;21;0.000375;0.000375;0.000375
35;7;8;3;3000;20;0.000375;0.000375;0.000375
36;2;15;5;1500;22;0.000625;0.000625;0.000625
37;2;15;5;1500;22;0.000625;0.000625;0.000625
38;2;15;5;1500;22;0.000625;0.000625;0.000625
39;2;15;5;1500;22;0.000625;0.000625;0.000625
40;7;17;3;3000;20;0.000375;0.000375;0.000375
41;12;16;3;3000;19;0.000375;0.000375;0.000375
42;8;12;3;3000;19;0.000375;0.000375;0.000375
43;3;10;3;3000;20;0.000375;0.000375;0.000375
44;7;16;5;1500;23;0.000625;0.000625;0.000625
45;7;12;3;3000;20;0.000375;0.000375;0.000375
46;5;7;5;1500;23;0.000625;0.000625;0.000625
47;4;6;3;3000;21;0.000375;0.000375;0.000375
48;10;14;3;3000;21;0.000375;0.000375;0.000375
49;7;13;3;3000;21;0.000375;0.000375;0.000375
50;3;8;3;3000;21;0.000375;0.000375;0.000375
51;4;14;3;3000;22;0.000375;0.000375;0.000375
52;16;17;3;3000;20;0.000375;0.000375;0.000375
53;10;12;6;1000;23;0.00075;0.00075;0.00075
54;6;10;3;3000;21;0.000375;0.000375;0.000375
55;3;15;6;1000;22;0.00075;0.00075;0.00075
56;3;16;3;3000;21;0.000375;0.000375;0.000375
57;5;15;6;1000;24;0.00075;0.00075;0.00075
58;7;14;3;3000;22;0.000375;0.000375;0.000375
59;5;13;3;3000;20;0.000375;0.000375;0.000375
60;14;16;3;3000;22;0.000375;0.000375;0.000375
61;7;15;6;1000;25;0.00075;0.00075;0.00075
62;7;15;6;1000;25;0.00075;0.00075;0.00075
63;7;15;6;1000;25;0.00075;0.00075;0.00075
64;13;16;3;3000;20;0.000375;0.000375;0.000375
65;8;13;3;3000;20;0.000375;0.000375;0.000375
66;10;17;3;3000;21;0.000375;0.000375;0.000375
67;2;10;5;1500;24;0.000625;0.000625;0.000625
68;5;17;3;3000;21;0.000375;0.000375;0.000375
69;11;15;3;3000;20;0.000375;0.000375;0.000375
70;3;4;3;3000;23;0.000375;0.000375;0.000375
71;6;13;3;3000;22;0.000375;0.000375;0.000375
72;2;4;5;1500;26;0.000625;0.000625;0.000625
