index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
1;10;16;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
2;1;8;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
3;14;8;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
4;2;15;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
5;12;3;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
6;1;4;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
7;2;3;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
8;6;11;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
9;8;7;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
10;15;7;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
11;17;8;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
12;14;11;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
13;3;13;6;50000;16;0;0;0;200;0.00075;0.00075;0.00075
14;7;10;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
15;18;15;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
16;2;8;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
17;3;13;6;50000;16;0;0;0;200;0.00075;0.00075;0.00075
18;16;14;6;50000;16;0;0;0;200;0.00075;0.00075;0.00075
19;16;18;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
20;4;7;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
21;1;7;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
22;1;10;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
23;10;2;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
24;12;18;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
25;8;12;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
26;4;12;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
27;1;11;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
28;15;6;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
29;1;8;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
30;14;11;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
31;16;15;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
32;15;11;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
33;15;3;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
34;5;1;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
35;18;6;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
36;15;10;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
37;2;4;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
38;1;11;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
39;1;6;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
40;16;15;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
41;3;7;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
42;15;9;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
43;16;6;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
44;7;4;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
45;18;1;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
46;8;10;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
47;15;12;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
48;17;16;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
49;13;2;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
50;7;18;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
