index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS
1;6;5;6;2000;21;0.00075;0.00075;0.00075
2;11;1;3;5000;13;0.000375;0.000375;0.000375
3;1;13;3;5000;13;0.000375;0.000375;0.000375
4;4;10;3;5000;13;0.000375;0.000375;0.000375
5;7;10;6;2500;16;0.00075;0.00075;0.00075
6;10;3;3;5000;13;0.000375;0.000375;0.000375
7;6;14;6;2500;16;0.00075;0.00075;0.00075
8;3;4;6;2000;21;0.00075;0.00075;0.00075
9;5;9;6;2500;16;0.00075;0.00075;0.00075
10;13;10;6;2500;16;0.00075;0.00075;0.00075
11;1;5;3;5000;13;0.000375;0.000375;0.000375
12;5;13;3;5000;13;0.000375;0.000375;0.000375
13;13;5;3;5000;13;0.000375;0.000375;0.000375
14;11;8;6;2500;16;0.00075;0.00075;0.00075
15;9;14;6;1000;24;0.00075;0.00075;0.00075
16;10;3;3;5000;13;0.000375;0.000375;0.000375
17;1;13;3;5000;13;0.000375;0.000375;0.000375
18;3;1;6;2000;21;0.00075;0.00075;0.00075
19;13;14;6;1000;24;0.00075;0.00075;0.00075
20;10;5;6;2500;16;0.00075;0.00075;0.00075
21;4;10;3;5000;13;0.000375;0.000375;0.000375
22;9;2;3;5000;13;0.000375;0.000375;0.000375
23;8;12;6;2000;21;0.00075;0.00075;0.00075
24;10;2;3;5000;13;0.000375;0.000375;0.000375
25;9;5;6;2500;16;0.00075;0.00075;0.00075
26;14;9;6;1000;24;0.00075;0.00075;0.00075
27;13;9;6;2000;21;0.00075;0.00075;0.00075
28;11;14;6;2000;21;0.00075;0.00075;0.00075
29;6;5;6;2000;21;0.00075;0.00075;0.00075
30;12;9;6;1000;24;0.00075;0.00075;0.00075
31;7;13;6;2500;16;0.00075;0.00075;0.00075
32;9;8;6;1000;24;0.00075;0.00075;0.00075
33;2;3;6;1000;24;0.00075;0.00075;0.00075
34;1;9;3;5000;13;0.000375;0.000375;0.000375
35;12;2;3;5000;13;0.000375;0.000375;0.000375
36;6;7;6;2500;16;0.00075;0.00075;0.00075
37;2;1;6;2000;21;0.00075;0.00075;0.00075
38;11;4;6;2500;16;0.00075;0.00075;0.00075
39;2;7;6;2500;16;0.00075;0.00075;0.00075
40;11;10;6;2500;16;0.00075;0.00075;0.00075
41;11;4;6;2500;16;0.00075;0.00075;0.00075
42;11;4;6;2500;16;0.00075;0.00075;0.00075
43;3;11;3;5000;13;0.000375;0.000375;0.000375
44;9;11;6;2000;21;0.00075;0.00075;0.00075
45;5;10;6;2500;16;0.00075;0.00075;0.00075
46;5;4;6;1000;24;0.00075;0.00075;0.00075
47;10;11;6;2500;16;0.00075;0.00075;0.00075
48;8;12;6;2000;21;0.00075;0.00075;0.00075
49;3;1;6;2000;21;0.00075;0.00075;0.00075
50;13;8;6;2000;21;0.00075;0.00075;0.00075
51;6;13;6;2500;16;0.00075;0.00075;0.00075
52;6;12;6;2500;16;0.00075;0.00075;0.00075
53;4;12;3;5000;13;0.000375;0.000375;0.000375
54;2;6;3;5000;13;0.000375;0.000375;0.000375
55;2;13;3;5000;13;0.000375;0.000375;0.000375
56;4;10;3;5000;13;0.000375;0.000375;0.000375
57;8;14;6;2000;21;0.00075;0.00075;0.00075
58;2;13;3;5000;13;0.000375;0.000375;0.000375
59;1;6;3;5000;13;0.000375;0.000375;0.000375
60;4;13;3;5000;13;0.000375;0.000375;0.000375
61;2;3;6;1000;24;0.00075;0.00075;0.00075
62;8;14;6;2000;21;0.00075;0.00075;0.00075
63;8;7;6;1000;24;0.00075;0.00075;0.00075
64;6;8;3;5000;13;0.000375;0.000375;0.000375
65;9;4;3;5000;13;0.000375;0.000375;0.000375
66;7;8;6;1000;24;0.00075;0.00075;0.00075
67;3;5;6;2500;16;0.00075;0.00075;0.00075
68;11;3;3;5000;13;0.000375;0.000375;0.000375
69;7;8;6;1000;24;0.00075;0.00075;0.00075
70;8;4;6;2500;16;0.00075;0.00075;0.00075
71;14;5;3;5000;13;0.000375;0.000375;0.000375
72;1;7;3;5000;13;0.000375;0.000375;0.000375
73;12;14;6;1000;24;0.00075;0.00075;0.00075
74;13;3;3;5000;13;0.000375;0.000375;0.000375
75;2;5;6;2000;21;0.00075;0.00075;0.00075
76;6;2;3;5000;13;0.000375;0.000375;0.000375
77;2;4;6;2000;21;0.00075;0.00075;0.00075
78;10;6;6;2000;21;0.00075;0.00075;0.00075
79;3;12;3;5000;13;0.000375;0.000375;0.000375
80;4;6;6;2000;21;0.00075;0.00075;0.00075
81;2;14;3;5000;13;0.000375;0.000375;0.000375
82;11;2;3;5000;13;0.000375;0.000375;0.000375
83;14;1;3;5000;13;0.000375;0.000375;0.000375
84;6;11;3;5000;13;0.000375;0.000375;0.000375
85;9;5;6;2500;16;0.00075;0.00075;0.00075
86;13;9;6;2000;21;0.00075;0.00075;0.00075
87;14;13;6;1000;24;0.00075;0.00075;0.00075
88;6;3;6;2500;16;0.00075;0.00075;0.00075
89;11;9;6;2000;21;0.00075;0.00075;0.00075
90;1;8;3;5000;13;0.000375;0.000375;0.000375
91;13;12;6;1000;24;0.00075;0.00075;0.00075
92;12;9;6;1000;24;0.00075;0.00075;0.00075
93;14;9;6;1000;24;0.00075;0.00075;0.00075
94;5;11;3;5000;13;0.000375;0.000375;0.000375
95;4;9;3;5000;13;0.000375;0.000375;0.000375
96;7;1;3;5000;13;0.000375;0.000375;0.000375
97;8;14;6;2000;21;0.00075;0.00075;0.00075
98;13;2;3;5000;13;0.000375;0.000375;0.000375
99;11;14;6;2000;21;0.00075;0.00075;0.00075
100;3;7;3;5000;13;0.000375;0.000375;0.000375
