Index;Origin;Destination;slots;max_length;osnr_limit;pchC;pchL;pchS
1;8;1;4;1000;22;0.0005;0.0005;0.0005
2;13;3;6;2000;22;0.00075;0.00075;0.00075
3;7;14;6;2000;23;0.00075;0.00075;0.00075
4;1;5;4;1000;22;0.0005;0.0005;0.0005
5;2;6;6;2000;23;0.00075;0.00075;0.00075
6;6;17;4;1000;20;0.0005;0.0005;0.0005
7;5;12;6;2000;22;0.00075;0.00075;0.00075
8;13;4;6;2000;24;0.00075;0.00075;0.00075
9;9;10;6;2000;24;0.00075;0.00075;0.00075
10;14;2;4;1000;19;0.0005;0.0005;0.0005
11;5;17;6;2000;22;0.00075;0.00075;0.00075
12;4;17;6;2000;23;0.00075;0.00075;0.00075
13;1;8;6;2000;24;0.00075;0.00075;0.00075
14;3;15;6;2000;20;0.00075;0.00075;0.00075
15;9;7;6;2000;26;0.00075;0.00075;0.00075
16;1;10;6;2000;23;0.00075;0.00075;0.00075
17;14;1;4;1000;19;0.0005;0.0005;0.0005
18;15;3;4;1000;19;0.0005;0.0005;0.0005
19;9;3;4;1000;23;0.0005;0.0005;0.0005
20;10;5;6;2000;26;0.00075;0.00075;0.00075
21;5;6;4;1000;24;0.0005;0.0005;0.0005
22;4;14;4;1000;19;0.0005;0.0005;0.0005
23;17;10;4;1000;22;0.0005;0.0005;0.0005
24;6;1;6;2000;24;0.00075;0.00075;0.00075
25;3;17;4;1000;20;0.0005;0.0005;0.0005
26;12;16;4;1000;22;0.0005;0.0005;0.0005
27;17;2;4;1000;19;0.0005;0.0005;0.0005
28;11;2;6;2000;22;0.00075;0.00075;0.00075
29;11;7;4;1000;23;0.0005;0.0005;0.0005
30;9;6;4;1000;26;0.0005;0.0005;0.0005
