index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
1;11;6;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
2;2;17;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
3;14;7;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
4;17;9;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
5;8;13;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
6;11;17;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
7;3;5;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
8;18;10;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
9;1;18;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
10;13;15;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
11;15;4;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
12;13;3;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
13;14;11;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
14;16;4;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
15;11;15;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
16;4;14;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
17;1;13;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
18;14;13;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
19;3;8;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
20;18;10;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
21;11;14;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
22;18;13;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
23;9;6;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
24;15;6;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
25;2;5;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
26;3;2;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
27;16;18;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
28;15;6;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
29;9;1;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
30;12;2;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
31;17;1;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
32;15;13;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
33;1;3;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
34;7;13;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
35;4;9;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
36;14;17;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
37;8;15;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
38;10;14;6;50000;16;0;0;0;200;0.00075;0.00075;0.00075
39;4;16;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
40;9;18;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
41;11;18;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
42;18;13;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
43;1;15;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
44;12;6;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
45;11;17;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
46;16;8;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
47;13;5;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
48;3;1;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
49;10;9;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
50;3;6;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
51;8;1;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
52;7;13;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
53;12;13;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
54;6;11;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
55;11;6;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
56;2;11;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
57;3;4;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
58;16;9;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
59;9;1;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
60;1;14;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
61;14;8;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
62;3;7;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
63;6;5;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
64;16;4;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
65;5;18;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
66;9;7;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
67;5;4;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
68;7;13;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
69;5;17;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
70;18;15;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
71;13;14;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
72;5;11;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
73;11;13;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
74;3;12;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
75;7;14;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
76;11;15;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
77;1;5;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
78;14;15;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
79;4;13;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
80;18;15;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
