index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS
1;14;8;6;2000;21;0.00075;0.00075;0.00075
2;11;13;6;2000;21;0.00075;0.00075;0.00075
3;4;13;3;5000;13;0.000375;0.000375;0.000375
4;10;9;6;2000;21;0.00075;0.00075;0.00075
5;5;12;3;5000;13;0.000375;0.000375;0.000375
6;11;1;3;5000;13;0.000375;0.000375;0.000375
7;10;11;6;2500;16;0.00075;0.00075;0.00075
8;1;14;3;5000;13;0.000375;0.000375;0.000375
9;3;9;3;5000;13;0.000375;0.000375;0.000375
10;2;6;3;5000;13;0.000375;0.000375;0.000375
11;4;12;3;5000;13;0.000375;0.000375;0.000375
12;14;7;6;2500;16;0.00075;0.00075;0.00075
13;10;2;3;5000;13;0.000375;0.000375;0.000375
14;8;11;6;2500;16;0.00075;0.00075;0.00075
15;3;14;3;5000;13;0.000375;0.000375;0.000375
16;12;1;3;5000;13;0.000375;0.000375;0.000375
17;8;1;3;5000;13;0.000375;0.000375;0.000375
18;9;13;6;2000;21;0.00075;0.00075;0.00075
19;2;9;3;5000;13;0.000375;0.000375;0.000375
20;5;14;3;5000;13;0.000375;0.000375;0.000375
21;14;3;3;5000;13;0.000375;0.000375;0.000375
22;10;14;6;2000;21;0.00075;0.00075;0.00075
23;2;4;6;2000;21;0.00075;0.00075;0.00075
24;13;3;3;5000;13;0.000375;0.000375;0.000375
25;11;3;3;5000;13;0.000375;0.000375;0.000375
26;2;13;3;5000;13;0.000375;0.000375;0.000375
27;13;1;3;5000;13;0.000375;0.000375;0.000375
28;2;4;6;2000;21;0.00075;0.00075;0.00075
29;10;4;3;5000;13;0.000375;0.000375;0.000375
30;10;11;6;2500;16;0.00075;0.00075;0.00075
31;2;8;3;5000;13;0.000375;0.000375;0.000375
32;9;4;3;5000;13;0.000375;0.000375;0.000375
33;5;2;6;2000;21;0.00075;0.00075;0.00075
34;12;9;6;1000;24;0.00075;0.00075;0.00075
35;1;3;6;2000;21;0.00075;0.00075;0.00075
36;5;2;6;2000;21;0.00075;0.00075;0.00075
37;1;8;3;5000;13;0.000375;0.000375;0.000375
38;7;3;3;5000;13;0.000375;0.000375;0.000375
39;12;8;6;2000;21;0.00075;0.00075;0.00075
40;1;3;6;2000;21;0.00075;0.00075;0.00075
41;1;7;3;5000;13;0.000375;0.000375;0.000375
42;7;8;6;1000;24;0.00075;0.00075;0.00075
43;1;14;3;5000;13;0.000375;0.000375;0.000375
44;11;6;3;5000;13;0.000375;0.000375;0.000375
45;11;14;6;2000;21;0.00075;0.00075;0.00075
46;1;10;3;5000;13;0.000375;0.000375;0.000375
47;1;6;3;5000;13;0.000375;0.000375;0.000375
48;13;4;3;5000;13;0.000375;0.000375;0.000375
49;7;13;6;2500;16;0.00075;0.00075;0.00075
50;6;14;6;2500;16;0.00075;0.00075;0.00075
51;12;8;6;2000;21;0.00075;0.00075;0.00075
52;1;8;3;5000;13;0.000375;0.000375;0.000375
