index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
1;4;5;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
2;4;8;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
3;4;16;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
4;5;8;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
5;5;16;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
6;8;16;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
7;1;8;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
8;1;4;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
9;1;16;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
10;2;8;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
11;2;5;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
12;2;16;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
13;3;4;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
14;3;5;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
15;3;8;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
16;5;6;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
17;6;16;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
18;4;6;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
19;5;7;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
20;7;16;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
21;7;8;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
22;4;9;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
23;8;9;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
24;5;9;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
25;8;10;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
26;4;10;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
27;10;16;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
28;8;11;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
29;4;11;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
30;11;16;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
31;5;12;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
32;4;12;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
33;8;12;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
34;4;13;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
35;13;16;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
36;8;13;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
37;8;14;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
38;14;16;6;50000;16;0;0;0;200;0.00075;0.00075;0.00075
39;5;14;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
40;4;15;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
41;15;16;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
42;5;15;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
43;4;17;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
44;5;17;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
45;16;17;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
46;8;18;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
47;16;18;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
48;5;18;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
