index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;12;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
2;6;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
3;8;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
4;9;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
5;1;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
6;13;7;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
7;4;10;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
8;3;1;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
9;10;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
10;8;17;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
11;13;9;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
12;11;10;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
13;16;15;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
14;3;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
15;13;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
16;10;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
17;10;9;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
18;9;3;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
19;5;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
20;6;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
21;15;4;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
22;12;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
23;12;5;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
24;6;12;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
25;9;7;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
26;11;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
27;6;9;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
28;1;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
29;3;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
30;11;6;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
