index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
1;1;11;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
2;9;13;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
3;16;15;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
4;17;13;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
5;4;7;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
6;12;6;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
7;1;16;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
8;13;2;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
9;7;3;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
10;6;12;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
11;16;8;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
12;4;11;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
13;6;17;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
14;15;11;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
15;17;14;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
16;16;5;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
17;7;10;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
18;13;10;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
19;3;13;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
20;2;16;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
21;5;17;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
22;12;9;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
23;14;16;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
24;7;5;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
25;13;8;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
26;7;10;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
27;13;7;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
28;16;8;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
29;10;4;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
30;12;10;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
31;10;1;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
32;2;15;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
33;13;17;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
34;12;13;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
35;6;8;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
36;3;15;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
37;8;13;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
38;4;13;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
39;9;6;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
40;7;13;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
