index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;6;11;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
2;5;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
3;14;11;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
4;3;10;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
5;10;12;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
6;4;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
7;5;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
8;13;10;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
9;1;2;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
10;6;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
11;10;13;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
12;8;14;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
13;4;9;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
14;11;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
15;13;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
16;1;13;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
17;15;14;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
18;3;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
19;2;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
20;3;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
21;4;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
22;10;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
23;14;9;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
24;16;11;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
25;17;16;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
26;12;9;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
27;12;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
28;14;8;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
29;11;5;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
30;8;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
31;8;17;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
32;9;8;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
33;15;14;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
