index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
1;1;11;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
2;9;13;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
3;16;15;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
4;17;13;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
5;4;7;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
6;12;6;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
7;1;16;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
8;13;2;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
9;7;3;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
10;6;12;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
11;16;8;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
12;4;11;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
13;6;17;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
14;15;11;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
15;17;14;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
16;16;5;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
17;7;10;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
18;13;10;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
19;3;13;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
20;2;16;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
21;5;17;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
22;12;9;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
23;14;16;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
24;7;5;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
25;13;8;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
26;7;10;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
27;13;7;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
28;16;8;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
29;10;4;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
30;12;10;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
31;10;1;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
32;2;15;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
33;13;17;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
34;12;13;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
35;6;8;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
36;3;15;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
37;8;13;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
38;4;13;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
39;9;6;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
40;7;13;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
