index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;18;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
2;13;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
3;8;14;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
4;12;3;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
5;18;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
6;11;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
7;1;18;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
8;3;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
9;1;8;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
10;4;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
11;13;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
12;10;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
13;1;13;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
14;16;3;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
15;13;8;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
16;5;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
17;1;18;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
18;6;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
19;6;5;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
20;8;18;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
21;16;17;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
22;8;13;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
23;16;8;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
24;13;6;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
25;15;5;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
26;7;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
27;13;18;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
28;12;2;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
29;18;10;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
30;13;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
31;9;4;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
32;7;8;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
33;4;7;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
34;9;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
35;11;10;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
36;14;12;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
37;13;12;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
38;4;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
39;7;17;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
40;13;3;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
41;6;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
42;5;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
43;6;12;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
