index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS
1;1;5;6;2500;16;0.00075;0.00075;0.00075
2;6;5;6;2500;16;0.00075;0.00075;0.00075
3;1;6;6;2500;16;0.00075;0.00075;0.00075
4;2;6;6;2500;16;0.00075;0.00075;0.00075
5;1;5;6;2500;16;0.00075;0.00075;0.00075
6;3;6;3;2000;15;0.000375;0.000375;0.000375
7;1;4;4;1000;16;0.0005;0.0005;0.0005
8;1;3;3;5000;13;0.000375;0.000375;0.000375
9;4;1;3;2000;15;0.000375;0.000375;0.000375
10;4;3;6;1000;24;0.00075;0.00075;0.00075
11;6;2;3;5000;13;0.000375;0.000375;0.000375
12;4;5;3;5000;13;0.000375;0.000375;0.000375
13;5;4;6;1000;24;0.00075;0.00075;0.00075
14;3;5;3;2000;15;0.000375;0.000375;0.000375
15;1;4;3;2000;15;0.000375;0.000375;0.000375
16;4;6;4;1000;16;0.0005;0.0005;0.0005
17;4;6;6;2500;16;0.00075;0.00075;0.00075
18;1;2;6;1000;24;0.00075;0.00075;0.00075
19;2;1;4;1000;16;0.0005;0.0005;0.0005
20;2;6;4;1000;16;0.0005;0.0005;0.0005
21;6;4;4;1000;16;0.0005;0.0005;0.0005
22;6;1;3;5000;13;0.000375;0.000375;0.000375
23;6;5;3;2000;15;0.000375;0.000375;0.000375
24;2;4;3;2000;15;0.000375;0.000375;0.000375
25;2;3;3;2000;15;0.000375;0.000375;0.000375
26;3;2;3;5000;13;0.000375;0.000375;0.000375
27;4;1;3;2000;15;0.000375;0.000375;0.000375
28;6;3;6;2000;21;0.00075;0.00075;0.00075
29;5;1;4;1000;16;0.0005;0.0005;0.0005
30;5;1;6;2500;16;0.00075;0.00075;0.00075
31;5;6;3;2000;15;0.000375;0.000375;0.000375
32;1;5;6;2500;16;0.00075;0.00075;0.00075
33;5;6;4;1000;16;0.0005;0.0005;0.0005
34;5;1;6;2000;21;0.00075;0.00075;0.00075
35;2;1;4;1000;16;0.0005;0.0005;0.0005
36;4;2;6;2000;21;0.00075;0.00075;0.00075
37;3;2;6;2500;16;0.00075;0.00075;0.00075
38;2;4;6;2000;21;0.00075;0.00075;0.00075
39;3;6;6;2000;21;0.00075;0.00075;0.00075
40;5;4;3;2000;15;0.000375;0.000375;0.000375
41;5;6;6;1000;24;0.00075;0.00075;0.00075
42;6;1;3;2000;15;0.000375;0.000375;0.000375
43;6;4;3;5000;13;0.000375;0.000375;0.000375
44;1;2;3;5000;13;0.000375;0.000375;0.000375
45;3;6;6;2000;21;0.00075;0.00075;0.00075
46;5;4;3;500;22;0.000375;0.000375;0.000375
47;4;5;6;1000;24;0.00075;0.00075;0.00075
48;1;6;6;2000;21;0.00075;0.00075;0.00075
49;5;1;6;2000;21;0.00075;0.00075;0.00075
50;2;5;6;2500;16;0.00075;0.00075;0.00075
