index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
1;18;4;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
2;3;7;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
3;10;17;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
4;16;3;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
5;11;17;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
6;2;10;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
7;16;18;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
8;2;8;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
9;15;17;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
10;13;4;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
11;4;9;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
12;16;2;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
13;14;9;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
14;7;5;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
15;6;12;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
16;11;8;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
17;8;18;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
18;2;4;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
19;13;1;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
20;6;11;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
21;3;18;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
22;11;9;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
23;16;5;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
24;17;1;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
25;4;13;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
26;1;8;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
27;8;1;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
28;15;10;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
29;5;3;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
30;14;1;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
31;17;13;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
32;12;1;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
33;16;15;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
34;8;2;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
35;3;18;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
36;15;4;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
37;10;4;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
38;8;13;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
39;13;10;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
40;17;9;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
41;15;5;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
42;8;15;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
43;11;2;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
44;9;13;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
45;1;15;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
46;9;10;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
47;8;18;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
48;12;4;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
49;9;18;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
50;14;11;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
51;4;8;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
52;12;14;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
53;4;17;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
54;1;11;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
55;5;12;6;50000;16;0;0;0;200;0.00075;0.00075;0.00075
56;3;1;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
57;3;9;4;20000;16;6;50000;16;200;0.0005;0.0005;0.0005
58;1;9;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
59;2;4;6;20000;24;6;20000;24;400;0.00075;0.00075;0.00075
60;5;16;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
