index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;12;6;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
2;9;3;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
3;7;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
4;10;1;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
5;12;11;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
6;4;7;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
7;4;12;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
8;11;7;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
9;7;8;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
10;11;1;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
11;2;11;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
12;11;8;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
13;17;14;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
14;6;7;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
15;13;5;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
16;10;8;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
17;11;5;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
18;4;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
19;6;12;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
20;5;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
21;10;4;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
22;6;13;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
23;8;18;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
24;18;17;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
25;1;15;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
26;1;14;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
27;6;10;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
28;7;18;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
29;6;4;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
30;6;14;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
31;7;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
32;7;14;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
33;16;10;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
34;2;18;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
35;15;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
36;1;2;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
37;7;12;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
38;18;4;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
39;1;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
40;16;7;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
41;11;18;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
42;6;8;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
43;11;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
44;1;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
45;16;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
46;4;10;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
47;1;2;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
48;8;3;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
49;10;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
50;14;6;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
51;4;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
52;12;16;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
53;4;14;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
54;16;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
55;5;12;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
56;11;9;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
57;18;5;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
58;12;6;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
59;2;12;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
60;15;5;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
61;4;15;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
62;2;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
63;7;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
64;17;14;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
65;6;18;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
66;2;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
67;9;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
68;17;6;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
69;16;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
70;1;13;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
71;9;13;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
72;8;14;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
73;16;7;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
74;8;7;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
75;6;18;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
76;12;16;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
77;18;16;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
78;4;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
79;8;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
80;8;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
81;6;13;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
82;18;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
83;7;18;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
84;12;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
85;9;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
86;14;4;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
87;8;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
88;11;1;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
89;13;5;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
90;8;13;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
91;2;16;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
92;13;2;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
93;8;12;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
94;12;8;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
95;6;5;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
96;9;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
97;7;9;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
98;5;12;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
99;11;1;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
100;6;9;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
101;11;16;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
102;4;18;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
103;15;3;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
104;5;18;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
105;2;8;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
106;8;7;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
107;13;15;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
108;2;7;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
109;5;7;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
110;10;3;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
111;7;15;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
112;13;8;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
113;17;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
