index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;14;7;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
2;4;10;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
3;5;9;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
4;7;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
5;13;4;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
6;13;9;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
7;10;4;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
8;3;11;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
9;11;1;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
10;9;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
11;4;1;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
12;11;6;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
13;4;8;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
14;13;7;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
15;7;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
16;1;5;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
17;2;12;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
18;8;1;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
19;3;7;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
20;10;13;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
21;14;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
22;4;13;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
23;3;9;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
24;14;2;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
25;8;1;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
26;5;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
27;2;10;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
28;9;12;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
29;7;12;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
