index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
1;12;1;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
2;10;1;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
3;15;4;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
4;6;11;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
5;3;5;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
6;15;12;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
7;3;14;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
8;4;1;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
9;3;1;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
10;3;16;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
11;10;16;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
12;17;12;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
13;10;5;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
14;17;7;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
15;7;4;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
16;10;1;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
17;8;12;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
18;15;1;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
19;8;14;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
20;13;16;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
21;1;15;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
22;1;2;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
23;16;2;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
24;15;4;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
25;1;7;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
26;16;13;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
27;8;6;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
28;1;7;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
29;4;10;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
30;12;6;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
31;5;7;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
32;15;12;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
33;2;10;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
34;7;14;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
35;5;15;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
36;16;8;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
37;16;2;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
38;17;1;4;20000;16;6;50000;16;200;0.0005;0.0005;0.0005
39;8;17;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
40;2;10;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
41;10;15;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
42;9;8;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
43;11;4;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
44;16;2;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
45;15;17;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
46;15;11;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
47;10;3;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
48;9;11;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
49;13;17;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
50;7;9;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
51;4;16;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
52;7;14;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
53;3;9;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
54;15;2;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
55;17;3;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
56;9;15;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
57;4;14;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
58;8;17;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
59;16;13;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
60;6;7;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
