index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;3;5;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
2;1;10;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
3;3;8;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
4;2;7;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
5;11;10;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
6;5;10;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
7;14;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
8;5;7;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
9;6;13;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
10;6;9;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
11;1;3;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
12;11;2;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
13;13;10;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
14;12;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
15;3;8;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
16;1;14;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
17;8;13;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
18;12;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
19;6;1;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
20;13;12;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
21;11;9;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
22;3;12;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
23;4;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
24;14;13;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
25;2;5;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
26;5;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
27;12;1;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
28;4;3;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
29;13;8;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
30;8;9;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
31;13;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
32;6;7;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
33;7;13;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
34;11;1;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
35;8;7;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
36;14;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
37;8;5;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
38;13;14;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
39;10;13;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
40;1;4;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
