index;origin;destination;slots;max_length;osnr_limit;pchC;pchL;pchS
1;16;13;6;2000;21;0.00075;0.00075;0.00075
2;10;8;6;2000;21;0.00075;0.00075;0.00075
3;11;16;6;2000;21;0.00075;0.00075;0.00075
4;18;3;6;1000;24;0.00075;0.00075;0.00075
5;9;18;6;2000;21;0.00075;0.00075;0.00075
6;11;4;6;2000;21;0.00075;0.00075;0.00075
7;8;15;6;1000;24;0.00075;0.00075;0.00075
8;2;16;6;1000;24;0.00075;0.00075;0.00075
9;5;9;6;1000;24;0.00075;0.00075;0.00075
10;11;15;6;2500;16;0.00075;0.00075;0.00075
11;14;1;6;2000;21;0.00075;0.00075;0.00075
12;11;13;3;5000;13;0.000375;0.000375;0.000375
13;5;16;6;2000;21;0.00075;0.00075;0.00075
14;7;16;6;1000;24;0.00075;0.00075;0.00075
15;2;4;6;1000;24;0.00075;0.00075;0.00075
16;4;13;6;2000;21;0.00075;0.00075;0.00075
17;3;1;6;2000;21;0.00075;0.00075;0.00075
18;4;8;6;2000;21;0.00075;0.00075;0.00075
19;16;8;6;2000;21;0.00075;0.00075;0.00075
20;7;13;6;2500;16;0.00075;0.00075;0.00075
21;10;2;6;1000;24;0.00075;0.00075;0.00075
22;16;10;6;1000;24;0.00075;0.00075;0.00075
23;1;2;6;2000;21;0.00075;0.00075;0.00075
24;11;9;6;2000;21;0.00075;0.00075;0.00075
25;10;17;6;2000;21;0.00075;0.00075;0.00075
26;4;9;6;1000;24;0.00075;0.00075;0.00075
27;14;12;3;5000;13;0.000375;0.000375;0.000375
28;11;7;6;2000;21;0.00075;0.00075;0.00075
29;15;13;6;2000;21;0.00075;0.00075;0.00075
30;5;12;6;2500;16;0.00075;0.00075;0.00075
31;5;15;6;2000;21;0.00075;0.00075;0.00075
32;12;4;6;2000;21;0.00075;0.00075;0.00075
33;1;13;6;2500;16;0.00075;0.00075;0.00075
34;7;18;6;2500;16;0.00075;0.00075;0.00075
35;5;16;6;2000;21;0.00075;0.00075;0.00075
36;13;17;6;2500;16;0.00075;0.00075;0.00075
37;13;12;6;1000;24;0.00075;0.00075;0.00075
38;3;12;3;5000;13;0.000375;0.000375;0.000375
39;17;18;6;1000;24;0.00075;0.00075;0.00075
40;4;8;6;2000;21;0.00075;0.00075;0.00075
41;8;6;6;2500;16;0.00075;0.00075;0.00075
42;1;15;6;1000;24;0.00075;0.00075;0.00075
43;5;18;6;1000;24;0.00075;0.00075;0.00075
44;15;5;6;2000;21;0.00075;0.00075;0.00075
45;17;5;6;2000;21;0.00075;0.00075;0.00075
46;2;4;6;1000;24;0.00075;0.00075;0.00075
