index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
1;2;6;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
2;12;14;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
3;6;3;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
4;13;10;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
5;10;12;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
6;3;2;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
7;2;9;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
8;6;11;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
9;9;3;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
10;8;13;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
11;2;3;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
12;2;13;3;100000;13;0;0;0;100;0.000375;0.000375;0.000375
13;8;14;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
14;1;5;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
15;5;9;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
16;8;5;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
17;11;6;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
18;12;9;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
19;8;10;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
20;8;7;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
21;1;9;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
22;10;4;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
23;1;3;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
24;1;14;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
25;2;14;3;100000;13;0;0;0;100;0.000375;0.000375;0.000375
26;12;4;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
27;5;8;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
28;7;8;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
29;7;5;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
30;13;14;3;10000;22;3;10000;22;200;0.000375;0.000375;0.000375
31;10;7;6;50000;16;0;0;0;200;0.00075;0.00075;0.00075
32;6;3;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
33;6;2;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
34;14;11;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
35;12;7;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
36;14;9;3;10000;22;4;20000;16;200;0.000375;0.000375;0.000375
37;11;13;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
38;14;2;3;100000;13;0;0;0;100;0.000375;0.000375;0.000375
39;11;5;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
40;1;8;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
