index;origin;destination;slotsC;max_cdC;osnr_limitC;slotsL;max_cdL;osnr_limitL;Gbits/s;pchC;pchL;pchS
1;10;12;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
2;12;10;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
3;4;11;6;50000;16;0;0;0;200;0.00075;0.00075;0.00075
4;7;10;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
5;8;10;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
6;7;13;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
7;1;11;3;100000;13;0;0;0;100;0.000375;0.000375;0.000375
8;10;5;6;50000;16;0;0;0;200;0.00075;0.00075;0.00075
9;6;4;6;50000;16;6;50000;16;200;0.00075;0.00075;0.00075
10;7;14;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
11;10;6;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
12;10;5;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
13;9;10;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
14;5;13;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
15;13;11;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
16;3;10;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
17;2;10;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
18;7;2;6;50000;16;0;0;0;200;0.00075;0.00075;0.00075
19;5;8;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
20;8;13;6;40000;21;0;0;0;300;0.00075;0.00075;0.00075
21;3;13;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
22;1;2;6;40000;21;6;40000;21;300;0.00075;0.00075;0.00075
23;10;7;6;50000;16;0;0;0;200;0.00075;0.00075;0.00075
24;9;14;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
25;9;12;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
26;12;2;3;100000;13;0;0;0;100;0.000375;0.000375;0.000375
27;13;9;4;20000;16;4;20000;16;200;0.0005;0.0005;0.0005
28;1;9;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
29;8;9;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
30;6;7;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
31;6;12;6;50000;16;0;0;0;200;0.00075;0.00075;0.00075
32;8;3;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
33;2;14;3;100000;13;0;0;0;100;0.000375;0.000375;0.000375
34;4;5;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
35;8;6;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
36;7;1;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
37;1;7;3;100000;13;3;100000;13;100;0.000375;0.000375;0.000375
38;1;13;3;100000;13;0;0;0;100;0.000375;0.000375;0.000375
39;12;14;6;20000;24;0;0;0;400;0.00075;0.00075;0.00075
40;6;7;3;40000;15;3;100000;13;100;0.000375;0.000375;0.000375
